Target Index,TimeOfDay,MaxSpeed,Traffic Amount,Keep Lane,Weather,Ultrasound,Damage,Distance,Label(Ultra),Label(Damage),Label(Distance)
14,0.39,25,4,0,5,9999.900391,0,-922.2507667,1,1,0
14,0.39,25,4,0,5,9999.900391,0,-922.2507692,1,1,0
14,0.64,48,6,1,5,9999.900391,0,-922.2507693,1,1,0
14,0.64,48,6,1,5,9999.900391,0,-922.2507796,1,1,0
14,0.64,48,6,1,5,9999.900391,0,-922.250769,1,1,0
14,0.64,48,6,1,5,9999.900391,0,-922.2507794,1,1,0
14,0.64,48,6,1,5,9999.900391,0,-922.2507691,1,1,0
14,0.64,48,6,1,5,9999.900391,0,-922.250769,1,1,0
14,0.64,48,6,1,5,9999.900391,0,-922.2507803,1,1,0
14,0.64,48,6,1,5,9999.900391,0,-922.2507799,1,1,0
14,0.64,48,6,1,5,9999.900391,0,-922.25078,1,1,0
14,0.64,48,6,1,5,9999.900391,0,-922.2507803,1,1,0
14,0.65,40,9,0,6,9999.900391,0,-922.2507669,1,1,0
14,0.65,40,9,0,6,9999.900391,0,-922.2507691,1,1,0
14,0.65,40,9,0,6,9999.900391,0,-922.2507694,1,1,0
14,0.65,40,9,0,6,4.222223759,0,-922.2507693,0,1,0
14,0.65,40,9,0,6,9999.900391,0,-922.250769,1,1,0
14,0.65,40,9,0,6,9999.900391,0,-922.2507796,1,1,0
14,0.65,40,9,0,6,9999.900391,0,-922.2507695,1,1,0
14,0.65,40,9,0,6,9999.900391,0,-922.2507697,1,1,0
14,0.65,40,9,0,6,9999.900391,0,-922.2507691,1,1,0
14,0.65,40,9,0,6,9999.900391,0,-922.2507697,1,1,0
14,0.7,35,5,0,4,9999.900391,0,-922.2507664,1,1,0
14,0.7,35,5,0,4,9999.900391,0,-922.250769,1,1,0
14,0.7,35,5,0,4,9999.900391,0,-922.2507718,1,1,0
14,0.7,35,5,0,4,9999.900391,0,-922.2507694,1,1,0
14,0.7,35,5,0,4,9999.900391,0,-922.2507398,1,1,0
14,0.7,35,5,0,4,9999.900391,0,-922.2507719,1,1,0
14,0.7,35,5,0,4,9999.900391,0,-922.250769,1,1,0
14,0.7,35,5,0,4,9999.900391,0,-922.2507719,1,1,0
14,0.7,35,5,0,4,9999.900391,0,-922.250772,1,1,0
14,0.7,35,5,0,4,9999.900391,0,-922.250769,1,1,0
14,0.74,32,3,1,2,9999.900391,0,-922.2507399,1,1,0
14,0.74,32,3,1,2,9999.900391,0,-922.2507671,1,1,0
14,0.74,32,3,1,2,9999.900391,0,-922.2507718,1,1,0
14,0.74,32,3,1,2,9999.900391,0,-922.2507515,1,1,0
14,0.74,32,3,1,2,9999.900391,0,-922.2507719,1,1,0
14,0.74,32,3,1,2,9999.900391,0,-922.2507395,1,1,0
14,0.74,32,3,1,2,9999.900391,0,-922.25074,1,1,0
14,0.74,32,3,1,2,9999.900391,0,-922.2507511,1,1,0
14,0.74,32,3,1,2,9999.900391,0,-922.2507395,1,1,0
14,0.74,32,3,1,2,9999.900391,0,-922.2507398,1,1,0
14,0.78,24,7,1,1,9999.900391,0,-922.2507395,1,1,0
14,0.78,24,7,1,1,9999.900391,0,-922.2507667,1,1,0
14,0.78,24,7,1,1,9999.900391,0,-922.2507395,1,1,0
14,0.78,24,7,1,1,9999.900391,0,-922.2507697,1,1,0
14,0.78,24,7,1,1,9999.900391,0,-922.2507666,1,1,0
14,0.78,24,7,1,1,9999.900391,0,-922.2507515,1,1,0
14,0.78,24,7,1,1,9999.900391,0,-922.2507399,1,1,0
14,0.78,24,7,1,1,9999.900391,0,-922.2507399,1,1,0
14,0.78,24,7,1,1,9999.900391,0,-922.250772,1,1,0
14,0.78,24,7,1,1,9999.900391,0,-922.2507697,1,1,0
14,0.79,25,1,0,0,9999.900391,0,-922.2507394,1,1,0
14,0.79,25,1,0,0,9999.900391,0,-922.2507394,1,1,0
14,0.79,25,1,0,0,9999.900391,0,-922.2507395,1,1,0
14,0.79,25,1,0,0,9999.900391,0,-922.2507395,1,1,0
14,0.79,25,1,0,0,9999.900391,0,-922.2507392,1,1,0
14,0.79,25,1,0,0,9999.900391,0,-922.2507395,1,1,0
14,0.79,25,1,0,0,9999.900391,0,-922.2507669,1,1,0
14,0.79,25,1,0,0,9999.900391,0,-922.2507397,1,1,0
14,0.79,25,1,0,0,9999.900391,0,-922.2507397,1,1,0
14,0.79,25,1,0,0,9999.900391,0,-922.2507395,1,1,0
14,0.8,42,0,0,2,9999.900391,0,-922.250772,1,1,0
14,0.8,42,0,0,2,9999.900391,0,-922.2507719,1,1,0
14,0.8,42,0,0,2,9999.900391,0,-922.2507718,1,1,0
14,0.8,42,0,0,2,9999.900391,0,-922.2507664,1,1,0
14,0.8,42,0,0,2,9999.900391,0,-922.250769,1,1,0
14,0.8,42,0,0,2,9999.900391,0,-922.2507719,1,1,0
14,0.8,42,0,0,2,9999.900391,0,-922.2507718,1,1,0
14,0.8,42,0,0,2,9999.900391,0,-922.2507519,1,1,0
14,0.8,42,0,0,2,9999.900391,0,-922.2507719,1,1,0
14,0.8,42,0,0,2,9999.900391,0,-922.2507718,1,1,0
14,0.82,33,7,0,0,9999.900391,0,-922.2507392,1,1,0
14,0.82,33,7,0,0,9999.900391,0,-922.250772,1,1,0
14,0.82,33,7,0,0,9999.900391,0,-922.2507697,1,1,0
14,0.82,33,7,0,0,9999.900391,0,-922.250769,1,1,0
14,0.82,33,7,0,0,9999.900391,0,-922.2507724,1,1,0
14,0.82,33,7,0,0,9999.900391,0,-922.2507718,1,1,0
14,0.82,33,7,0,0,9999.900391,0,-922.2507665,1,1,0
14,0.82,33,7,0,0,9999.900391,0,-922.2507724,1,1,0
14,0.82,33,7,0,0,9999.900391,0,-922.2507695,1,1,0
14,0.82,33,7,0,0,9999.900391,0,-922.2507719,1,1,0
14,0.85,40,10,0,5,9999.900391,0,-922.2507516,1,1,0
14,0.85,40,10,0,5,9999.900391,0,-922.2507511,1,1,0
14,0.85,40,10,0,5,4.559135437,0,-922.250772,0,1,0
14,0.85,40,10,0,5,9999.900391,0,-922.2507693,1,1,0
14,0.85,40,10,0,5,9999.900391,0,-922.2507519,1,1,0
14,0.85,40,10,0,5,9999.900391,0,-922.2507395,1,1,0
14,0.85,40,10,0,5,9999.900391,0,-922.2507664,1,1,0
14,0.85,40,10,0,5,4.899566174,0,-922.2507666,0,1,0
14,0.85,40,10,0,5,9999.900391,0,-922.2507694,1,1,0
14,0.85,40,10,0,5,9999.900391,0,-922.2507667,1,1,0
14,0.86,36,7,1,4,9999.900391,0,-922.2507516,1,1,0
14,0.86,36,7,1,4,9999.900391,0,-922.2507399,1,1,0
14,0.86,36,7,1,4,9999.900391,0,-922.2507664,1,1,0
14,0.86,36,7,1,4,9999.900391,0,-922.2507395,1,1,0
14,0.86,36,7,1,4,9999.900391,0,-922.2507398,1,1,0
14,0.86,36,7,1,4,9999.900391,0,-922.2507519,1,1,0
14,0.86,36,7,1,4,9999.900391,0,-922.2507667,1,1,0
14,0.86,36,7,1,4,9999.900391,0,-922.2507515,1,1,0
14,0.86,36,7,1,4,9999.900391,0,-922.2507511,1,1,0
14,0.86,36,7,1,4,9999.900391,0,-922.2507695,1,1,0
14,0.92,26,6,0,3,9999.900391,0,-922.2507395,1,1,0
14,0.92,26,6,0,3,9999.900391,0,-922.2507667,1,1,0
14,0.92,26,6,0,3,9999.900391,0,-922.2507515,1,1,0
14,0.92,26,6,0,3,9999.900391,0,-922.2507398,1,1,0
14,0.92,26,6,0,3,9999.900391,0,-922.250769,1,1,0
14,0.92,26,6,0,3,9999.900391,0,-922.2507692,1,1,0
14,0.92,26,6,0,3,9999.900391,0,-922.2507803,1,1,0
14,0.92,26,6,0,3,9999.900391,0,-922.2507722,1,1,0
14,0.92,26,6,0,3,9999.900391,0,-922.250769,1,1,0
14,0.92,26,6,0,3,9999.900391,0,-922.2507399,1,1,0
14,0.96,49,6,0,3,9999.900391,0,-922.2507719,1,1,0
14,0.96,49,6,0,3,9999.900391,0,-922.2507697,1,1,0
14,0.96,49,6,0,3,9999.900391,0,-922.2507695,1,1,0
14,0.96,49,6,0,3,9999.900391,0,-922.2507691,1,1,0
14,0.96,49,6,0,3,9999.900391,0,-922.2507667,1,1,0
14,0.96,49,6,0,3,9999.900391,0,-922.2507665,1,1,0
14,0.96,49,6,0,3,9999.900391,0,-922.2507693,1,1,0
14,0.96,49,6,0,3,9999.900391,0,-922.2507671,1,1,0
14,0.96,49,6,0,3,9999.900391,0,-922.2507692,1,1,0
14,0.96,49,6,0,3,9999.900391,0,-922.2507721,1,1,0
15,0.03,38,7,0,4,9999.900391,0,-1612.921093,1,1,0
15,0.03,38,7,0,4,9999.900391,0,-1612.921093,1,1,0
15,0.03,38,7,0,4,9999.900391,0,-1612.921093,1,1,0
15,0.03,38,7,0,4,9999.900391,0,-1612.921093,1,1,0
15,0.03,38,7,0,4,9999.900391,0,-1612.921091,1,1,0
15,0.03,38,7,0,4,9999.900391,0,-1612.921091,1,1,0
15,0.03,38,7,0,4,9999.900391,0,-1612.921093,1,1,0
15,0.03,38,7,0,4,9999.900391,0,-1612.921093,1,1,0
15,0.03,38,7,0,4,9999.900391,0,-1612.921077,1,1,0
15,0.03,38,7,0,4,9999.900391,0,-1612.921093,1,1,0
15,0.03,49,10,1,6,9999.900391,0,-1612.921093,1,1,0
15,0.03,49,10,1,6,9999.900391,0,-1612.921091,1,1,0
15,0.03,49,10,1,6,9999.900391,0,-1612.921077,1,1,0
15,0.03,49,10,1,6,9999.900391,0,-1612.921068,1,1,0
15,0.03,49,10,1,6,9999.900391,0,-1612.921093,1,1,0
15,0.03,49,10,1,6,9999.900391,0,-1612.921093,1,1,0
15,0.03,49,10,1,6,9999.900391,0,-1612.921091,1,1,0
15,0.03,49,10,1,6,9999.900391,0,-1612.921068,1,1,0
15,0.03,49,10,1,6,9999.900391,0,-1612.921091,1,1,0
15,0.03,49,10,1,6,9999.900391,0,-1612.921077,1,1,0
15,0.05,35,5,0,0,9999.900391,0,-1612.921101,1,1,0
15,0.05,35,5,0,0,9999.900391,0,-1612.921091,1,1,0
15,0.05,35,5,0,0,9999.900391,0,-1612.921077,1,1,0
15,0.05,35,5,0,0,9999.900391,0,-1612.921093,1,1,0
15,0.05,35,5,0,0,9999.900391,0,-1612.921093,1,1,0
15,0.05,35,5,0,0,9999.900391,0,-1612.921091,1,1,0
15,0.05,35,5,0,0,9999.900391,0,-1612.921093,1,1,0
15,0.05,35,5,0,0,9999.900391,0,-1612.921093,1,1,0
15,0.05,35,5,0,0,9999.900391,0,-1612.921093,1,1,0
15,0.05,35,5,0,0,9999.900391,0,-1612.921091,1,1,0
15,0.06,50,10,1,3,9999.900391,0,-1612.921091,1,1,0
15,0.06,50,10,1,3,9999.900391,0,-1612.921093,1,1,0
15,0.06,50,10,1,3,4.624694347,0,-1612.921101,0,1,0
15,0.06,50,10,1,3,9999.900391,0,-1612.921091,1,1,0
15,0.06,50,10,1,3,9999.900391,0,-1612.921093,1,1,0
15,0.06,50,10,1,3,9999.900391,0,-1612.921101,1,1,0
15,0.06,50,10,1,3,9999.900391,0,-1612.921091,1,1,0
15,0.06,50,10,1,3,9999.900391,0,-1612.921091,1,1,0
15,0.06,50,10,1,3,9999.900391,0,-1612.921091,1,1,0
15,0.06,50,10,1,3,9999.900391,0,-1612.921093,1,1,0
15,0.16,47,9,1,5,9999.900391,0,-1612.921093,1,1,0
15,0.16,47,9,1,5,9999.900391,0,-1612.921093,1,1,0
15,0.16,47,9,1,5,9999.900391,0,-1612.921091,1,1,0
15,0.16,47,9,1,5,9999.900391,0,-1612.921093,1,1,0
15,0.16,47,9,1,5,9999.900391,0,-1612.921093,1,1,0
15,0.16,47,9,1,5,9999.900391,0,-1612.921102,1,1,0
15,0.16,47,9,1,5,9999.900391,0,-1612.921091,1,1,0
15,0.16,47,9,1,5,9999.900391,0,-1612.921091,1,1,0
15,0.16,47,9,1,5,9999.900391,0,-1612.921093,1,1,0
15,0.16,47,9,1,5,9999.900391,0,-1612.921093,1,1,0
15,0.17,25,2,0,5,9999.900391,0,-1612.921068,1,1,0
15,0.17,25,2,0,5,9999.900391,0,-1612.921068,1,1,0
15,0.17,25,2,0,5,9999.900391,0,-1612.921068,1,1,0
15,0.17,25,2,0,5,9999.900391,0,-1612.921068,1,1,0
15,0.17,25,2,0,5,9999.900391,0,-1612.921077,1,1,0
15,0.17,25,2,0,5,9999.900391,0,-1612.921068,1,1,0
15,0.17,25,2,0,5,9999.900391,0,-1612.921068,1,1,0
15,0.17,25,2,0,5,9999.900391,0,-1612.921077,1,1,0
15,0.17,25,2,0,5,9999.900391,0,-1612.921066,1,1,0
15,0.17,25,2,0,5,9999.900391,0,-1612.921068,1,1,0
15,0.25,22,6,0,0,9999.900391,0,-1612.921093,1,1,0
15,0.25,22,6,0,0,9999.900391,0,-1612.921054,1,1,0
15,0.25,22,6,0,0,9999.900391,0,-1612.921077,1,1,0
15,0.25,22,6,0,0,9999.900391,0,-1612.921077,1,1,0
15,0.25,22,6,0,0,9999.900391,0,-1612.921068,1,1,0
15,0.25,22,6,0,0,9999.900391,0,-1612.921055,1,1,0
15,0.25,22,6,0,0,9999.900391,0,-1612.921101,1,1,0
15,0.25,22,6,0,0,9999.900391,0,-1612.921077,1,1,0
15,0.25,22,6,0,0,9999.900391,0,-1612.921116,1,1,0
15,0.25,22,6,0,0,9999.900391,0,-1612.921093,1,1,0
15,0.36,40,5,1,5,9999.900391,0,-1612.921068,1,1,0
15,0.36,40,5,1,5,9999.900391,0,-1612.921077,1,1,0
15,0.36,40,5,1,5,9999.900391,0,-1612.921068,1,1,0
15,0.36,40,5,1,5,9999.900391,0,-1612.921093,1,1,0
15,0.36,40,5,1,5,9999.900391,0,-1612.921077,1,1,0
15,0.36,40,5,1,5,9999.900391,0,-1612.921068,1,1,0
15,0.36,40,5,1,5,9999.900391,0,-1612.921077,1,1,0
15,0.36,40,5,1,5,9999.900391,0,-1612.921077,1,1,0
15,0.36,40,5,1,5,9999.900391,0,-1612.921068,1,1,0
15,0.36,40,5,1,5,9999.900391,0,-1612.921077,1,1,0
15,0.36,41,8,0,3,9999.900391,0,-1612.921077,1,1,0
15,0.36,41,8,0,3,9999.900391,0,-1612.921068,1,1,0
15,0.36,41,8,0,3,9999.900391,0,-1612.921091,1,1,0
15,0.36,41,8,0,3,9999.900391,0,-1612.921093,1,1,0
15,0.36,41,8,0,3,9999.900391,0,-1612.921066,1,1,0
15,0.36,41,8,0,3,9999.900391,0,-1612.921068,1,1,0
15,0.36,41,8,0,3,9999.900391,0,-1612.921093,1,1,0
15,0.36,41,8,0,3,9999.900391,0,-1612.921091,1,1,0
15,0.36,41,8,0,3,9999.900391,0,-1612.921091,1,1,0
15,0.36,41,8,0,3,9999.900391,0,-1612.921068,1,1,0
15,0.37,23,4,1,4,9999.900391,0,-1612.921068,1,1,0
15,0.37,23,4,1,4,9999.900391,0,-1612.921068,1,1,0
15,0.37,23,4,1,4,9999.900391,0,-1612.921091,1,1,0
15,0.37,23,4,1,4,9999.900391,0,-1612.921068,1,1,0
15,0.37,23,4,1,4,9999.900391,0,-1612.921068,1,1,0
15,0.37,23,4,1,4,9999.900391,0,-1612.921091,1,1,0
15,0.37,23,4,1,4,9999.900391,0,-1612.921093,1,1,0
15,0.37,23,4,1,4,9999.900391,0,-1612.921093,1,1,0
15,0.37,23,4,1,4,9999.900391,0,-1612.921068,1,1,0
15,0.37,23,4,1,4,9999.900391,0,-1612.921068,1,1,0
15,0.38,50,1,0,5,9999.900391,0,-1612.921091,1,1,0
15,0.38,50,1,0,5,9999.900391,0,-1612.921091,1,1,0
15,0.38,50,1,0,5,9999.900391,0,-1612.921093,1,1,0
15,0.38,50,1,0,5,9999.900391,0,-1612.921091,1,1,0
15,0.38,50,1,0,5,9999.900391,0,-1612.921093,1,1,0
15,0.38,50,1,0,5,9999.900391,0,-1612.921091,1,1,0
15,0.38,50,1,0,5,9999.900391,0,-1612.921091,1,1,0
15,0.38,50,1,0,5,9999.900391,0,-1612.921091,1,1,0
15,0.38,50,1,0,5,9999.900391,0,-1612.921091,1,1,0
15,0.38,50,1,0,5,9999.900391,0,-1612.921091,1,1,0
15,0.41,45,6,1,2,9999.900391,0,-1612.921093,1,1,0
15,0.41,45,6,1,2,9999.900391,0,-1612.921093,1,1,0
15,0.41,45,6,1,2,9999.900391,0,-1612.921068,1,1,0
15,0.41,45,6,1,2,9999.900391,0,-1612.921068,1,1,0
15,0.41,45,6,1,2,9999.900391,0,-1612.921093,1,1,0
15,0.41,45,6,1,2,9999.900391,0,-1612.921091,1,1,0
15,0.41,45,6,1,2,9999.900391,0,-1612.921091,1,1,0
15,0.41,45,6,1,2,9999.900391,0,-1612.921091,1,1,0
15,0.41,45,6,1,2,9999.900391,0,-1612.921093,1,1,0
15,0.41,45,6,1,2,9999.900391,0,-1612.921093,1,1,0
15,0.48,29,5,0,5,9999.900391,0,-1612.921101,1,1,0
15,0.48,29,5,0,5,9999.900391,0,-1612.921091,1,1,0
15,0.48,29,5,0,5,9999.900391,0,-1612.921093,1,1,0
15,0.48,29,5,0,5,9999.900391,0,-1612.921091,1,1,0
15,0.48,29,5,0,5,9999.900391,0,-1612.921102,1,1,0
15,0.48,29,5,0,5,9999.900391,0,-1612.921091,1,1,0
15,0.48,29,5,0,5,9999.900391,0,-1612.921091,1,1,0
15,0.48,29,5,0,5,9999.900391,0,-1612.921093,1,1,0
15,0.48,29,5,0,5,9999.900391,0,-1612.921093,1,1,0
15,0.48,29,5,0,5,9999.900391,0,-1612.921091,1,1,0
15,0.5,29,0,1,0,9999.900391,0,-1612.921091,1,1,0
15,0.5,29,0,1,0,9999.900391,0,-1612.921095,1,1,0
15,0.5,29,0,1,0,9999.900391,0,-1612.921093,1,1,0
15,0.5,29,0,1,0,9999.900391,0,-1612.921091,1,1,0
15,0.5,29,0,1,0,9999.900391,0,-1612.921091,1,1,0
15,0.5,29,0,1,0,9999.900391,0,-1612.921092,1,1,0
15,0.5,29,0,1,0,9999.900391,0,-1612.921093,1,1,0
15,0.5,29,0,1,0,9999.900391,0,-1612.921091,1,1,0
15,0.5,29,0,1,0,9999.900391,0,-1612.921092,1,1,0
15,0.5,29,0,1,0,9999.900391,0,-1612.921091,1,1,0
15,0.51,34,4,0,5,9999.900391,0,-1612.921101,1,1,0
15,0.51,34,4,0,5,9999.900391,0,-1612.921093,1,1,0
15,0.51,34,4,0,5,9999.900391,0,-1612.921093,1,1,0
15,0.51,34,4,0,5,9999.900391,0,-1612.921093,1,1,0
15,0.51,34,4,0,5,9999.900391,0,-1612.921091,1,1,0
15,0.51,34,4,0,5,9999.900391,0,-1612.921093,1,1,0
15,0.51,34,4,0,5,9999.900391,0,-1612.921091,1,1,0
15,0.51,34,4,0,5,9999.900391,0,-1612.921101,1,1,0
15,0.51,34,4,0,5,9999.900391,0,-1612.921101,1,1,0
15,0.51,34,4,0,5,9999.900391,0,-1612.921091,1,1,0
15,0.51,36,7,1,5,9999.900391,0,-1612.921093,1,1,0
15,0.51,36,7,1,5,9999.900391,0,-1612.921093,1,1,0
15,0.51,36,7,1,5,9999.900391,0,-1612.921093,1,1,0
15,0.51,36,7,1,5,9999.900391,0,-1612.921093,1,1,0
15,0.51,36,7,1,5,9999.900391,0,-1612.921093,1,1,0
15,0.51,36,7,1,5,9999.900391,0,-1612.921093,1,1,0
15,0.51,36,7,1,5,9999.900391,0,-1612.921093,1,1,0
15,0.51,36,7,1,5,9999.900391,0,-1612.921101,1,1,0
15,0.51,36,7,1,5,9999.900391,0,-1612.921093,1,1,0
15,0.51,36,7,1,5,9999.900391,0,-1612.921093,1,1,0
15,0.56,28,0,0,3,9999.900391,0,-1612.921068,1,1,0
15,0.56,28,0,0,3,9999.900391,0,-1612.921092,1,1,0
15,0.56,28,0,0,3,9999.900391,0,-1612.921068,1,1,0
15,0.56,28,0,0,3,9999.900391,0,-1612.921068,1,1,0
15,0.56,28,0,0,3,9999.900391,0,-1612.921068,1,1,0
15,0.56,28,0,0,3,9999.900391,0,-1612.921068,1,1,0
15,0.56,28,0,0,3,9999.900391,0,-1612.921068,1,1,0
15,0.56,28,0,0,3,9999.900391,0,-1612.921077,1,1,0
15,0.56,28,0,0,3,9999.900391,0,-1612.921091,1,1,0
15,0.56,28,0,0,3,9999.900391,0,-1612.921068,1,1,0
15,0.65,23,6,0,3,9999.900391,0,-1612.921093,1,1,0
15,0.65,23,6,0,3,9999.900391,0,-1612.921093,1,1,0
15,0.65,23,6,0,3,9999.900391,0,-1612.921091,1,1,0
15,0.65,23,6,0,3,9999.900391,0,-1612.921091,1,1,0
15,0.65,23,6,0,3,9999.900391,0,-1612.921068,1,1,0
15,0.65,23,6,0,3,9999.900391,0,-1612.921091,1,1,0
15,0.65,23,6,0,3,9999.900391,0,-1612.921091,1,1,0
15,0.65,23,6,0,3,9999.900391,0,-1612.921068,1,1,0
15,0.65,23,6,0,3,9999.900391,0,-1612.921091,1,1,0
15,0.65,23,6,0,3,9999.900391,0,-1612.921093,1,1,0
15,0.82,20,6,1,0,9999.900391,0,-1612.921091,1,1,0
15,0.82,20,6,1,0,4.893929482,0,-1612.921093,0,1,0
15,0.82,20,6,1,0,9999.900391,0,-1612.921068,1,1,0
15,0.82,20,6,1,0,9999.900391,0,-1612.921093,1,1,0
15,0.82,20,6,1,0,9999.900391,0,-1612.921093,1,1,0
15,0.82,20,6,1,0,9999.900391,0,-1612.921093,1,1,0
15,0.82,20,6,1,0,9999.900391,0,-1612.921091,1,1,0
15,0.82,20,6,1,0,9999.900391,0,-1612.921091,1,1,0
15,0.82,20,6,1,0,9999.900391,0,-1612.921077,1,1,0
15,0.82,20,6,1,0,9999.900391,0,-1612.921093,1,1,0
15,0.9,49,0,0,6,9999.900391,0,-1612.921068,1,1,0
15,0.9,49,0,0,6,9999.900391,0,-1612.921068,1,1,0
15,0.9,49,0,0,6,9999.900391,0,-1612.921091,1,1,0
15,0.9,49,0,0,6,9999.900391,0,-1612.921068,1,1,0
15,0.9,49,0,0,6,9999.900391,0,-1612.921077,1,1,0
15,0.9,49,0,0,6,9999.900391,0,-1612.921068,1,1,0
15,0.9,49,0,0,6,9999.900391,0,-1612.921092,1,1,0
15,0.9,49,0,0,6,9999.900391,0,-1612.921068,1,1,0
15,0.9,49,0,0,6,9999.900391,0,-1612.921068,1,1,0
15,0.9,49,0,0,6,9999.900391,0,-1612.921068,1,1,0
15,0.91,27,8,1,6,9999.900391,0,-1612.921093,1,1,0
15,0.91,27,8,1,6,9999.900391,0,-1612.921091,1,1,0
15,0.91,27,8,1,6,9999.900391,0,-1612.921102,1,1,0
15,0.91,27,8,1,6,9999.900391,0,-1612.921091,1,1,0
15,0.91,27,8,1,6,9999.900391,0,-1612.921093,1,1,0
15,0.91,27,8,1,6,9999.900391,0,-1612.921091,1,1,0
15,0.91,27,8,1,6,9999.900391,0,-1612.921091,1,1,0
15,0.91,27,8,1,6,9999.900391,0,-1612.921091,1,1,0
15,0.91,27,8,1,6,9999.900391,0,-1612.921093,1,1,0
15,0.91,27,8,1,6,9999.900391,0,-1612.921093,1,1,0
15,0.97,31,0,1,4,9999.900391,0,-1612.921066,1,1,0
15,0.97,31,0,1,4,9999.900391,0,-1612.921068,1,1,0
15,0.97,31,0,1,4,9999.900391,0,-1612.921077,1,1,0
15,0.97,31,0,1,4,9999.900391,0,-1612.921068,1,1,0
15,0.97,31,0,1,4,9999.900391,0,-1612.921077,1,1,0
15,0.97,31,0,1,4,9999.900391,0,-1612.921066,1,1,0
15,0.97,31,0,1,4,9999.900391,0,-1612.921068,1,1,0
15,0.97,31,0,1,4,9999.900391,0,-1612.921068,1,1,0
15,0.97,31,0,1,4,9999.900391,0,-1612.921068,1,1,0
15,0.97,31,0,1,4,9999.900391,0,-1612.921068,1,1,0
15,0.97,50,1,0,3,9999.900391,0,-1612.921093,1,1,0
15,0.97,50,1,0,3,9999.900391,0,-1612.921093,1,1,0
15,0.97,50,1,0,3,9999.900391,0,-1612.921091,1,1,0
15,0.97,50,1,0,3,9999.900391,0,-1612.921093,1,1,0
15,0.97,50,1,0,3,9999.900391,0,-1612.921091,1,1,0
15,0.97,50,1,0,3,9999.900391,0,-1612.921091,1,1,0
15,0.97,50,1,0,3,9999.900391,0,-1612.921091,1,1,0
15,0.97,50,1,0,3,9999.900391,0,-1612.921077,1,1,0
15,0.97,50,1,0,3,9999.900391,0,-1612.921093,1,1,0
15,0.97,50,1,0,3,9999.900391,0,-1612.921091,1,1,0
16,0.15,42,8,1,0,9999.900391,0,-1160.716468,1,1,0
16,0.15,42,8,1,0,9999.900391,0,-1160.716471,1,1,0
16,0.15,42,8,1,0,9999.900391,0,-1160.716464,1,1,0
16,0.15,42,8,1,0,9999.900391,0,-1160.716464,1,1,0
16,0.15,42,8,1,0,9999.900391,0,-1160.716464,1,1,0
16,0.15,42,8,1,0,9999.900391,0,-1160.716464,1,1,0
16,0.15,42,8,1,0,9999.900391,0,-1160.716464,1,1,0
16,0.15,42,8,1,0,9999.900391,0,-1160.716464,1,1,0
16,0.15,42,8,1,0,9999.900391,0,-1160.716469,1,1,0
16,0.15,42,8,1,0,9999.900391,0,-1160.716484,1,1,0
16,0.18,24,0,0,3,9999.900391,0,-1160.71643,1,1,0
16,0.18,24,0,0,3,9999.900391,0,-1160.716428,1,1,0
16,0.18,24,0,0,3,9999.900391,0,-1160.71643,1,1,0
16,0.18,24,0,0,3,9999.900391,0,-1160.716448,1,1,0
16,0.18,24,0,0,3,9999.900391,0,-1160.71643,1,1,0
16,0.18,24,0,0,3,9999.900391,0,-1160.716449,1,1,0
16,0.18,24,0,0,3,9999.900391,0,-1160.71643,1,1,0
16,0.18,24,0,0,3,9999.900391,0,-1160.71643,1,1,0
16,0.18,24,0,0,3,9999.900391,0,-1160.71643,1,1,0
16,0.18,24,0,0,3,9999.900391,0,-1160.71643,1,1,0
16,0.19,24,6,1,0,9999.900391,0,-1160.716464,1,1,0
16,0.19,24,6,1,0,9999.900391,0,-1160.716464,1,1,0
16,0.19,24,6,1,0,9999.900391,0,-1160.716464,1,1,0
16,0.19,24,6,1,0,9999.900391,0,-1160.716468,1,1,0
16,0.19,24,6,1,0,9999.900391,0,-1160.716464,1,1,0
16,0.19,24,6,1,0,9999.900391,0,-1160.716471,1,1,0
16,0.19,24,6,1,0,9999.900391,0,-1160.716428,1,1,0
16,0.19,24,6,1,0,9999.900391,0,-1160.71643,1,1,0
16,0.19,24,6,1,0,9999.900391,0,-1160.716468,1,1,0
16,0.19,24,6,1,0,9999.900391,0,-1160.716464,1,1,0
16,0.23,26,9,1,2,9999.900391,0,-1160.716464,1,1,0
16,0.23,26,9,1,2,9999.900391,0,-1160.716464,1,1,0
16,0.23,26,9,1,2,9999.900391,0,-1160.71643,1,1,0
16,0.23,26,9,1,2,9999.900391,0,-1160.716464,1,1,0
16,0.23,26,9,1,2,9999.900391,0,-1160.716464,1,1,0
16,0.23,26,9,1,2,9999.900391,0,-1160.716464,1,1,0
16,0.23,26,9,1,2,9999.900391,0,-1160.716469,1,1,0
16,0.23,26,9,1,2,9999.900391,0,-1160.716464,1,1,0
16,0.23,26,9,1,2,9999.900391,0,-1160.716449,1,1,0
16,0.23,26,9,1,2,9999.900391,0,-1160.716469,1,1,0
16,0.28,41,10,1,6,9999.900391,0,-1160.716464,1,1,0
16,0.28,41,10,1,6,9999.900391,0,-1160.716469,1,1,0
16,0.28,41,10,1,6,9999.900391,0,-1160.716468,1,1,0
16,0.28,41,10,1,6,9999.900391,0,-1160.716469,1,1,0
16,0.28,41,10,1,6,9999.900391,0,-1160.716469,1,1,0
16,0.28,41,10,1,6,9999.900391,0,-1160.716468,1,1,0
