,Target Index,TimeOfDay,MaxSpeed,Traffic Amount,Keep Lane,Weather,Ultrasound,Damage,Distance,Lidar,Label(Ultra),Label(Damage),Label(Distance),Label(Lidar)
56,2.0,0.71,23.0,7.0,1.0,1.0,9999.900391,-7329.491821,-716.8635603,109.28857,1.0,1.0,0.0,1.0
57,2.0,0.85,42.0,7.0,1.0,4.0,9999.900391,-26962.64648,-551.2559369,102.11565,1.0,0.0,1.0,1.0
58,2.0,0.89,22.0,6.0,1.0,0.0,9999.900391,-13336.21436,-615.0205786,107.283875,1.0,0.0,1.0,1.0
59,3.0,0.04,34.0,10.0,1.0,2.0,9999.900391,-14941.52637,-1125.252366,109.305305,1.0,0.0,0.0,1.0
60,3.0,0.07,42.0,1.0,1.0,4.0,9999.900391,-1107.01059,-1014.545392,57.522175,1.0,1.0,0.0,0.0
61,3.0,0.09,43.0,3.0,1.0,0.0,9999.900391,-17171.38428,-1061.394095,104.82645,1.0,0.0,0.0,1.0
62,3.0,0.11,32.0,2.0,0.0,5.0,9999.900391,-34129.91602,-1046.460102,100.11377,1.0,0.0,0.0,1.0
63,3.0,0.11,38.0,0.0,0.0,5.0,9999.900391,-1228.955017,-996.889407,52.809254,1.0,1.0,0.0,0.0
64,3.0,0.13,31.0,8.0,1.0,3.0,9999.900391,-14438.18896,-1097.353648,107.92772,1.0,0.0,0.0,1.0
65,3.0,0.15,33.0,4.0,1.0,5.0,9999.900391,-19692.28125,-1058.212707,103.54463,1.0,0.0,0.0,1.0
66,3.0,0.23,29.0,9.0,0.0,1.0,9999.900391,-12293.18457,-1026.308377,65.4694,1.0,0.0,0.0,1.0
67,3.0,0.24,47.0,9.0,0.0,4.0,1.689652324,-12428.30811,-1137.609388,109.23493,0.0,0.0,0.0,1.0
68,3.0,0.3,21.0,1.0,1.0,6.0,9999.900391,-0.054596901,-1037.551517,99.97575,1.0,1.0,0.0,1.0
69,3.0,0.3,26.0,10.0,1.0,2.0,9999.900391,-12127.27441,-1046.679639,100.12102,1.0,0.0,0.0,1.0
70,3.0,0.33,48.0,9.0,0.0,5.0,4.183006763,-12588.92432,-1123.271534,109.228836,0.0,0.0,0.0,1.0
71,3.0,0.37,20.0,9.0,0.0,1.0,4.688452244,-10662.83887,-1124.685348,109.19494,0.0,1.0,0.0,1.0
72,3.0,0.39,31.0,7.0,0.0,0.0,9999.900391,-16878.66113,-1033.428763,94.602295,1.0,0.0,0.0,1.0
73,3.0,0.41,20.0,3.0,1.0,5.0,2.779024839,-15116.62354,-1070.147509,104.23457,0.0,0.0,0.0,1.0
74,3.0,0.53,48.0,10.0,1.0,4.0,2.190110207,-18498.45703,-1073.779932,104.13453,0.0,0.0,0.0,1.0
75,3.0,0.67,49.0,0.0,1.0,4.0,9999.900391,-2177.059952,-1015.819828,56.925606,1.0,1.0,0.0,0.0
76,3.0,0.7,28.0,4.0,1.0,4.0,9999.900391,-36379.41992,-1046.371551,100.11303,1.0,0.0,0.0,1.0
77,3.0,0.74,43.0,1.0,0.0,5.0,9999.900391,-1155.329544,-992.1311751,47.497425,1.0,1.0,0.0,0.0
78,3.0,0.75,33.0,9.0,1.0,6.0,1.837461472,-19511.17383,-1064.078656,104.42403,0.0,0.0,0.0,1.0
79,3.0,0.76,43.0,10.0,0.0,6.0,9999.900391,-13591.47363,-1047.373537,100.11513,1.0,0.0,0.0,1.0
80,3.0,0.8,39.0,0.0,0.0,6.0,9999.900391,-1165.744766,-997.5096629,50.678932,1.0,1.0,0.0,0.0
81,3.0,0.82,37.0,5.0,0.0,6.0,9999.900391,-23427.19336,-1062.460267,103.63875,1.0,0.0,0.0,1.0
82,3.0,0.83,37.0,4.0,1.0,4.0,2.853116035,-127516.2031,-1060.557292,102.73052,0.0,0.0,0.0,1.0
83,3.0,0.87,35.0,3.0,1.0,2.0,9999.900391,-21803.67676,-1116.710558,109.2499,1.0,0.0,0.0,1.0
84,3.0,0.93,28.0,10.0,0.0,5.0,9999.900391,-41255.73438,-1057.197876,101.01389,1.0,0.0,0.0,1.0
85,3.0,0.96,28.0,7.0,1.0,2.0,2.999751568,-5741.958252,-1157.987318,109.28047,0.0,1.0,0.0,1.0
86,4.0,0.05,29.0,9.0,0.0,0.0,4.839579105,-14734.16211,-572.3096157,104.120346,0.0,0.0,1.0,1.0
87,4.0,0.05,31.0,5.0,0.0,6.0,9999.900391,-11259.70898,-529.2712584,99.469124,1.0,0.0,1.0,1.0
88,4.0,0.08,47.0,5.0,0.0,1.0,4.51656723,-16424.73877,-526.3048778,95.56346,0.0,0.0,1.0,1.0
89,4.0,0.11,37.0,4.0,0.0,1.0,2.022447586,-28952.96484,-564.38143,102.99694,0.0,0.0,1.0,1.0
90,4.0,0.14,26.0,10.0,0.0,4.0,9999.900391,-13177.60498,-651.4973116,109.18489,1.0,0.0,1.0,1.0
91,4.0,0.15,32.0,8.0,1.0,2.0,9999.900391,-17088.60107,-643.7146277,109.816345,1.0,0.0,1.0,1.0
92,4.0,0.16,32.0,9.0,1.0,6.0,2.546766758,-27434.55078,-567.7550201,104.550186,0.0,0.0,1.0,1.0
93,4.0,0.22,46.0,4.0,0.0,3.0,9999.900391,-2691.125,-469.8023535,53.318886,1.0,1.0,1.0,0.0
94,4.0,0.32,43.0,10.0,0.0,5.0,9999.900391,-17314.9873,-579.7997704,103.92406,1.0,0.0,1.0,1.0
95,4.0,0.5,38.0,8.0,0.0,4.0,9999.900391,-28795.0293,-555.1003201,102.57227,1.0,0.0,1.0,1.0
96,4.0,0.55,41.0,10.0,1.0,1.0,9999.900391,-19300.90723,-675.2541465,109.19378,1.0,0.0,1.0,1.0
97,4.0,0.58,28.0,6.0,1.0,5.0,2.02169776,-24493.79199,-563.5006245,102.63253,0.0,0.0,1.0,1.0
98,4.0,0.7,26.0,7.0,0.0,6.0,9999.900391,-24010.25293,-643.4376526,109.19409,1.0,0.0,1.0,1.0
99,4.0,0.7,44.0,1.0,0.0,1.0,9999.900391,-1176.995117,-469.2102971,53.705296,1.0,1.0,1.0,0.0
100,4.0,0.73,37.0,6.0,1.0,1.0,9999.900391,-22201.51465,-571.147589,104.1298,1.0,0.0,1.0,1.0
101,4.0,0.75,47.0,6.0,1.0,0.0,9999.900391,-16948.50293,-640.2595791,109.20253,1.0,0.0,1.0,1.0
102,4.0,0.77,44.0,1.0,0.0,2.0,9999.900391,-2243.186523,-469.6841696,54.079033,1.0,1.0,1.0,0.0
103,4.0,0.79,43.0,8.0,0.0,3.0,3.723488808,-13620.65674,-652.6279844,109.229515,0.0,0.0,1.0,1.0
104,4.0,0.84,27.0,9.0,0.0,2.0,9999.900391,-12163.23096,-672.1563672,109.24761,1.0,0.0,1.0,1.0
105,4.0,0.85,45.0,5.0,0.0,0.0,9999.900391,-17459.82422,-502.3344966,67.24177,1.0,0.0,1.0,1.0
106,4.0,0.88,38.0,7.0,1.0,6.0,9999.900391,-15194.35547,-664.1028179,109.237854,1.0,0.0,1.0,1.0
107,4.0,0.93,50.0,9.0,0.0,3.0,4.113687515,-16343.04639,-661.4990608,92.111404,0.0,0.0,1.0,1.0
108,5.0,0.03,21.0,4.0,1.0,4.0,3.366294146,-18165.85938,-1064.096397,104.10631,0.0,0.0,0.0,1.0
109,5.0,0.03,26.0,5.0,0.0,2.0,9999.900391,-70.00457001,-998.6183786,51.06869,1.0,1.0,0.0,0.0
110,5.0,0.05,30.0,2.0,1.0,4.0,9999.900391,-17732.76953,-1115.298365,109.47887,1.0,0.0,0.0,1.0
111,5.0,0.13,32.0,4.0,0.0,3.0,9999.900391,-18118.81641,-1058.894632,103.4172,1.0,0.0,0.0,1.0
112,5.0,0.18,30.0,5.0,1.0,4.0,9999.900391,-21074.65137,-1052.191729,102.04473,1.0,0.0,0.0,1.0
113,5.0,0.21,40.0,9.0,1.0,5.0,9999.900391,-6003.000732,-1191.631816,109.55563,1.0,1.0,0.0,1.0
114,5.0,0.24,31.0,1.0,0.0,2.0,9999.900391,-2231.471756,-995.086373,50.906887,1.0,1.0,0.0,0.0
115,5.0,0.28,43.0,3.0,1.0,0.0,4.851509571,-21900.94824,-1051.729237,101.687386,0.0,0.0,0.0,1.0
116,5.0,0.3,42.0,8.0,0.0,6.0,9999.900391,-15630.60449,-1062.576881,103.90064,1.0,0.0,0.0,1.0
117,5.0,0.32,38.0,4.0,1.0,1.0,9999.900391,-17140.42188,-1092.089578,106.853676,1.0,0.0,0.0,1.0
118,5.0,0.53,47.0,9.0,1.0,1.0,4.712594509,-14591.20508,-1131.775201,109.2016,0.0,0.0,0.0,1.0
119,5.0,0.56,42.0,0.0,1.0,6.0,9999.900391,-2175.688705,-1011.869145,55.57006,1.0,1.0,0.0,0.0
120,5.0,0.57,36.0,8.0,0.0,3.0,4.443666458,-26447.95313,-1059.572948,104.27924,0.0,0.0,0.0,1.0
121,5.0,0.67,25.0,4.0,1.0,1.0,1.656217456,-15925.72803,-1105.695757,109.207664,0.0,0.0,0.0,1.0
122,5.0,0.7,45.0,1.0,0.0,4.0,9999.900391,-1165.072067,-994.1173353,53.20191,1.0,1.0,0.0,0.0
123,5.0,0.73,42.0,6.0,1.0,1.0,9999.900391,-22814.9375,-1067.05114,105.11039,1.0,0.0,0.0,1.0
124,5.0,0.78,38.0,7.0,0.0,3.0,9999.900391,-14649.56934,-1124.499473,109.179405,1.0,0.0,0.0,1.0
125,5.0,0.82,24.0,7.0,0.0,6.0,9999.900391,-187.0862122,-1001.380743,51.028767,1.0,1.0,0.0,0.0
126,5.0,0.82,38.0,3.0,0.0,5.0,9999.900391,-2175.585419,-993.1690801,53.383324,1.0,1.0,0.0,0.0
127,5.0,0.85,21.0,4.0,1.0,0.0,9999.900391,-4680.168945,-1191.648161,109.211075,1.0,1.0,0.0,1.0
128,5.0,0.93,20.0,2.0,1.0,2.0,9999.900391,-0.000517256,-1041.774792,100.11355,1.0,1.0,0.0,1.0
129,5.0,0.96,22.0,4.0,0.0,5.0,9999.900391,-0.075315282,-1006.883589,53.614414,1.0,1.0,0.0,0.0
130,6.0,0.1,31.0,0.0,0.0,2.0,9999.900391,-2232.725891,-458.0434709,52.952477,1.0,1.0,1.0,0.0
131,6.0,0.11,30.0,10.0,0.0,0.0,9999.900391,-15060.69043,-661.684755,109.39503,1.0,0.0,1.0,1.0
132,6.0,0.11,47.0,0.0,1.0,0.0,9999.900391,-2178.016479,-473.0578992,59.686745,1.0,1.0,1.0,0.0
133,6.0,0.13,27.0,9.0,0.0,5.0,9999.900391,-1026.135235,-457.9324152,51.415596,1.0,1.0,1.0,0.0
134,6.0,0.16,25.0,4.0,1.0,3.0,1.224772573,-14419.13965,-557.6067251,104.61301,0.0,0.0,1.0,1.0
135,6.0,0.16,45.0,5.0,0.0,6.0,9999.900391,-13987.97852,-507.3555948,94.68676,1.0,0.0,1.0,1.0
136,6.0,0.2,20.0,8.0,1.0,5.0,3.612061977,-4641.150879,-764.6521122,109.41005,0.0,1.0,0.0,1.0
137,6.0,0.23,40.0,9.0,0.0,2.0,3.701479673,-18557.25977,-654.2421592,109.18423,0.0,0.0,1.0,1.0
138,6.0,0.25,49.0,6.0,1.0,5.0,9999.900391,-25038.27734,-535.8944766,100.11744,1.0,0.0,1.0,1.0
139,6.0,0.34,21.0,3.0,1.0,2.0,9999.900391,-14453.41992,-559.9021985,104.04788,1.0,0.0,1.0,1.0
140,6.0,0.38,36.0,6.0,0.0,6.0,9999.900391,-21267.44336,-574.1442798,104.39738,1.0,0.0,1.0,1.0
141,6.0,0.51,23.0,9.0,1.0,3.0,2.929803371,-19715.11914,-546.5194654,102.65195,0.0,0.0,1.0,1.0
142,6.0,0.52,33.0,5.0,0.0,5.0,9999.900391,-2321.458588,-458.8854331,52.285614,1.0,1.0,1.0,0.0
143,6.0,0.52,37.0,1.0,0.0,4.0,9999.900391,-1170.105347,-455.7530725,53.604668,1.0,1.0,1.0,0.0
144,6.0,0.52,46.0,0.0,0.0,4.0,9999.900391,-1240.52803,-455.8068324,53.54903,1.0,1.0,1.0,0.0
145,6.0,0.54,27.0,5.0,0.0,4.0,9999.900391,-1027.93211,-457.4291317,53.449055,1.0,1.0,1.0,0.0
146,6.0,0.7,35.0,9.0,1.0,5.0,9999.900391,-20627.80469,-517.0958785,99.53009,1.0,0.0,1.0,1.0
147,6.0,0.84,37.0,10.0,0.0,1.0,9999.900391,-15536.81201,-559.5037452,104.330124,1.0,0.0,1.0,1.0
148,6.0,0.87,35.0,2.0,0.0,3.0,9999.900391,-1167.653214,-456.0424955,53.703575,1.0,1.0,1.0,0.0
149,7.0,0.17,35.0,2.0,0.0,3.0,9999.900391,-5328.135742,-481.7879274,53.54235,1.0,1.0,1.0,0.0
150,7.0,0.19,39.0,0.0,1.0,0.0,9999.900391,-1108.509171,-500.3469043,60.424065,1.0,1.0,1.0,0.0
151,7.0,0.3,31.0,4.0,0.0,2.0,9999.900391,-5775.17688,-481.4416279,51.331474,1.0,1.0,1.0,0.0
152,7.0,0.3,43.0,7.0,1.0,4.0,9999.900391,-15930.51318,-627.5578322,107.18451,1.0,0.0,1.0,1.0
153,7.0,0.3,46.0,4.0,1.0,3.0,2.960464478,-16938.03564,-655.9703107,109.173584,0.0,0.0,1.0,1.0
154,7.0,0.31,27.0,4.0,0.0,3.0,9999.900391,-78.84410858,-483.9356499,54.07784,1.0,1.0,1.0,0.0
155,7.0,0.54,43.0,7.0,1.0,6.0,9999.900391,-25416.63477,-566.4605887,101.16481,1.0,0.0,1.0,1.0
156,7.0,0.63,35.0,7.0,1.0,5.0,9999.900391,-17240.33203,-552.8634342,100.11572,1.0,0.0,1.0,1.0
157,7.0,0.65,21.0,0.0,0.0,3.0,9999.900391,-0.033926606,-506.8962363,60.35785,1.0,1.0,1.0,0.0
158,7.0,0.69,45.0,7.0,1.0,4.0,2.627427816,-31745.74023,-570.730895,102.53096,0.0,0.0,1.0,1.0
159,7.0,0.75,40.0,3.0,0.0,0.0,9999.900391,-1171.064484,-482.7683273,53.889214,1.0,1.0,1.0,0.0
160,7.0,0.77,48.0,6.0,0.0,1.0,9999.900391,-16806.00293,-619.3199053,106.27918,1.0,0.0,1.0,1.0
161,7.0,0.84,31.0,7.0,1.0,6.0,1.615468502,-37689.64063,-588.751363,104.17401,0.0,0.0,1.0,1.0
162,7.0,0.87,24.0,6.0,1.0,2.0,9999.900391,-17744.0918,-578.9805823,104.223206,1.0,0.0,1.0,1.0
163,7.0,0.89,49.0,0.0,0.0,3.0,9999.900391,-1176.195786,-480.8558496,54.93908,1.0,1.0,1.0,0.0
164,7.0,0.98,24.0,6.0,1.0,2.0,2.756937504,-15571.07471,-687.7421688,109.54891,0.0,0.0,1.0,1.0
165,8.0,0.18,36.0,2.0,1.0,5.0,9999.900391,-16571.32568,-733.1840478,105.9698,1.0,0.0,0.0,1.0
166,8.0,0.3,24.0,2.0,1.0,5.0,9999.900391,-3.005401373,-644.8646719,67.332,1.0,1.0,1.0,1.0
167,8.0,0.34,21.0,7.0,1.0,6.0,9999.900391,-13289.47852,-788.8900403,109.806366,1.0,0.0,0.0,1.0
168,8.0,0.45,23.0,1.0,1.0,6.0,9999.900391,-0.76512742,-650.2915956,71.56499,1.0,1.0,1.0,1.0
169,8.0,0.45,31.0,1.0,1.0,5.0,9999.900391,-2172.72168,-632.4039007,56.570156,1.0,1.0,1.0,0.0
170,8.0,0.69,46.0,9.0,1.0,0.0,9999.900391,-16578.13428,-760.2932543,109.205246,1.0,0.0,0.0,1.0
171,8.0,0.79,24.0,5.0,0.0,6.0,9999.900391,-1.979002953,-622.7292492,55.83278,1.0,1.0,1.0,0.0
172,8.0,0.89,35.0,10.0,0.0,1.0,1.027815938,-15152.04199,-788.7394929,109.252426,0.0,0.0,0.0,1.0
173,8.0,0.99,33.0,8.0,0.0,1.0,4.018315792,-35108.26172,-698.3017696,103.5053,0.0,0.0,1.0,1.0
174,8.0,0.99,39.0,0.0,1.0,2.0,9999.900391,-1106.86396,-630.699215,55.021538,1.0,1.0,1.0,0.0
175,9.0,0.01,23.0,4.0,1.0,4.0,1.941989183,-14638.51904,-587.2735192,104.017235,0.0,0.0,1.0,1.0
176,9.0,0.05,34.0,2.0,0.0,6.0,9999.900391,-20667.49707,-567.4705667,103.05324,1.0,0.0,1.0,1.0
177,9.0,0.21,27.0,6.0,0.0,3.0,9999.900391,-108.2109451,-474.0243533,54.013077,1.0,1.0,1.0,0.0
178,9.0,0.28,30.0,7.0,1.0,6.0,9999.900391,-14212.34131,-680.0253123,109.14284,1.0,0.0,1.0,1.0
179,9.0,0.46,28.0,1.0,0.0,2.0,9999.900391,-2179.205338,-474.4605185,54.108078,1.0,1.0,1.0,0.0
180,9.0,0.48,44.0,0.0,0.0,6.0,9999.900391,-2250.634964,-472.8916303,53.92064,1.0,1.0,1.0,0.0
181,9.0,0.53,41.0,9.0,1.0,1.0,4.906650066,-13127.53857,-652.4589113,109.18916,0.0,0.0,1.0,1.0
182,9.0,0.53,42.0,7.0,1.0,6.0,9999.900391,-5266.339539,-743.5418333,109.548096,1.0,1.0,0.0,1.0
183,9.0,0.56,20.0,4.0,0.0,0.0,9999.900391,-259.8633728,-510.6373062,70.326614,1.0,1.0,1.0,1.0
184,9.0,0.69,23.0,6.0,0.0,3.0,9999.900391,-1.060078979,-487.7976951,53.740173,1.0,1.0,1.0,0.0
185,9.0,0.74,31.0,3.0,1.0,4.0,9999.900391,-2180.212585,-492.178815,55.585003,1.0,1.0,1.0,0.0
186,9.0,0.81,24.0,1.0,0.0,0.0,9999.900391,-1.989373326,-483.6893818,53.53476,1.0,1.0,1.0,0.0
187,9.0,0.85,28.0,5.0,0.0,3.0,9999.900391,-2210.477798,-474.739909,52.69548,1.0,1.0,1.0,0.0
188,9.0,0.94,48.0,0.0,0.0,2.0,9999.900391,-1182.106018,-472.9317572,50.812153,1.0,1.0,1.0,0.0
189,9.0,0.97,50.0,9.0,1.0,6.0,2.876545429,-17845.8877,-622.3452768,107.53402,0.0,0.0,1.0,1.0
190,9.0,0.99,22.0,9.0,0.0,6.0,9999.900391,-7090.631592,-636.4979258,109.16174,1.0,1.0,1.0,1.0
191,10.0,0.05,21.0,3.0,0.0,4.0,9999.900391,-0.030859331,-639.3894488,62.062275,1.0,1.0,1.0,0.0
192,10.0,0.14,39.0,6.0,0.0,0.0,9999.900391,-16973.17285,-733.6152509,105.018,1.0,0.0,0.0,1.0
193,10.0,0.15,22.0,8.0,1.0,4.0,9999.900391,-13305.44629,-696.7062147,101.9223,1.0,0.0,1.0,1.0
194,10.0,0.18,35.0,7.0,1.0,1.0,9999.900391,-30229.27148,-656.1598163,68.88941,1.0,0.0,1.0,1.0
195,10.0,0.21,47.0,9.0,1.0,3.0,9999.900391,-5625.191772,-831.8863558,109.184814,1.0,1.0,0.0,1.0
196,10.0,0.31,49.0,1.0,1.0,6.0,9999.900391,-2176.654434,-641.406557,55.660637,1.0,1.0,1.0,0.0
197,10.0,0.36,21.0,7.0,1.0,6.0,3.575793266,-12488.43213,-798.4051332,109.533424,0.0,0.0,0.0,1.0
198,10.0,0.41,50.0,5.0,0.0,2.0,9999.900391,-26823.74219,-685.5624917,99.84034,1.0,0.0,1.0,1.0
199,10.0,0.46,29.0,4.0,1.0,4.0,9999.900391,-16553.35645,-703.0393465,103.2818,1.0,0.0,0.0,1.0
