,Target Index,TimeOfDay,MaxSpeed,Traffic Amount,Keep Lane,Weather,Ultrasound,Damage,Distance,Lidar,Label(Ultra),Label(Damage),Label(Distance),Label(Lidar)
90,4.0,0.14,26.0,10.0,0.0,4.0,9999.900391,-8.55292511,-472.9758187,53.49173,1.0,1.0,1.0,0.0
91,4.0,0.15,32.0,8.0,1.0,2.0,2.514870405,-24126.44141,-562.7688532,103.23204,0.0,0.0,1.0,1.0
92,4.0,0.16,32.0,9.0,1.0,6.0,2.384354591,-24012.25781,-637.2104891,109.18665,0.0,0.0,1.0,1.0
93,4.0,0.22,46.0,4.0,0.0,3.0,9999.900391,-17675.54102,-535.8993854,100.10203,1.0,0.0,1.0,1.0
94,4.0,0.32,43.0,10.0,0.0,5.0,9999.900391,-33172.91797,-649.4732522,109.515274,1.0,0.0,1.0,1.0
95,4.0,0.5,38.0,8.0,0.0,4.0,9999.900391,-12826.73535,-605.7583312,105.82793,1.0,0.0,1.0,1.0
96,4.0,0.55,41.0,10.0,1.0,1.0,3.841496229,-14462.39844,-679.7130033,109.19943,0.0,0.0,1.0,1.0
97,4.0,0.58,28.0,6.0,1.0,5.0,3.020877361,-83909.76563,-567.1769557,105.09107,0.0,0.0,1.0,1.0
98,4.0,0.7,26.0,7.0,0.0,6.0,9999.900391,-34.97927094,-472.0406715,52.392517,1.0,1.0,1.0,0.0
99,4.0,0.7,44.0,1.0,0.0,1.0,9999.900391,-1170.15416,-468.2435835,53.641136,1.0,1.0,1.0,0.0
100,4.0,0.73,37.0,6.0,1.0,1.0,9999.900391,-22132.78516,-640.7342121,109.210464,1.0,0.0,1.0,1.0
101,4.0,0.75,47.0,6.0,1.0,0.0,9999.900391,-15738.23975,-659.1255704,109.549225,1.0,0.0,1.0,1.0
102,4.0,0.77,44.0,1.0,0.0,2.0,9999.900391,-1163.938202,-467.5869482,52.737675,1.0,1.0,1.0,0.0
103,4.0,0.79,43.0,8.0,0.0,3.0,9999.900391,-11945.66357,-542.9280617,100.12367,1.0,0.0,1.0,1.0
104,4.0,0.84,27.0,9.0,0.0,2.0,3.649791956,-20276.47363,-662.1373875,109.50085,0.0,0.0,1.0,1.0
