,Target Index,TimeOfDay,MaxSpeed,Traffic Amount,Keep Lane,Weather,Ultrasound,Damage,Distance,Lidar,Label(Ultra),Label(Damage),Label(Distance),Label(Lidar)
23,1.0,0.17,30.0,2.0,0.0,5.0,9999.900391,-2200.186691,-492.3010086,53.537846,1.0,1.0,1.0,0.0
24,1.0,0.22,36.0,5.0,0.0,2.0,9999.900391,-13055.87598,-590.0228717,103.803795,1.0,0.0,1.0,1.0
25,1.0,0.24,30.0,1.0,0.0,0.0,9999.900391,-2196.908096,-489.4035592,47.583435,1.0,1.0,1.0,0.0
26,1.0,0.24,46.0,0.0,0.0,4.0,9999.900391,-1173.199982,-492.4690097,53.60888,1.0,1.0,1.0,0.0
27,1.0,0.39,45.0,4.0,0.0,2.0,9999.900391,-13919.52539,-594.5523089,103.94449,1.0,0.0,1.0,1.0
28,1.0,0.49,47.0,5.0,1.0,3.0,1.186405182,-29964.33203,-577.2004034,101.51541,0.0,0.0,1.0,1.0
29,1.0,0.56,49.0,6.0,1.0,4.0,1.896977544,-28991.24023,-578.4279871,102.17898,0.0,0.0,1.0,1.0
30,1.0,0.65,44.0,10.0,1.0,1.0,2.262712002,-20702.94238,-689.1313587,109.17704,0.0,0.0,1.0,1.0
31,1.0,0.66,44.0,8.0,0.0,6.0,3.682044029,-20007.97852,-588.6643391,103.60703,0.0,0.0,1.0,1.0
32,1.0,0.74,25.0,1.0,1.0,6.0,9999.900391,-1009.745146,-521.2294861,63.671726,1.0,1.0,1.0,0.0
33,1.0,0.82,41.0,7.0,0.0,3.0,1.057901859,-18170.89355,-686.870377,109.559456,0.0,0.0,1.0,1.0
34,1.0,0.91,40.0,2.0,1.0,1.0,9999.900391,-2177.815186,-509.550354,54.11623,1.0,1.0,1.0,0.0
35,1.0,0.94,26.0,1.0,1.0,5.0,9999.900391,-1010.245642,-517.4972744,59.87575,1.0,1.0,1.0,0.0
36,1.0,0.94,46.0,4.0,1.0,6.0,9999.900391,-26095.74023,-616.1111287,105.10056,1.0,0.0,1.0,1.0
37,1.0,0.95,24.0,0.0,1.0,5.0,9999.900391,-2.996893406,-527.0519732,67.72642,1.0,1.0,1.0,1.0
38,1.0,0.95,24.0,6.0,0.0,2.0,9999.900391,-152.592514,-504.4113576,53.580795,1.0,1.0,1.0,0.0
39,2.0,0.01,45.0,2.0,1.0,6.0,9999.900391,-2179.506531,-484.1147585,55.004562,1.0,1.0,1.0,0.0
40,2.0,0.19,40.0,10.0,0.0,4.0,9999.900391,-17215.09766,-554.4366459,103.73477,1.0,0.0,1.0,1.0
41,2.0,0.2,34.0,6.0,0.0,3.0,9999.900391,-14042.7002,-587.3945322,105.27444,1.0,0.0,1.0,1.0
42,2.0,0.23,35.0,5.0,1.0,0.0,1.8051157,-20103.58496,-551.174312,102.38691,0.0,0.0,1.0,1.0
43,2.0,0.23,38.0,8.0,0.0,5.0,9999.900391,-17898.66504,-498.4112811,66.558304,1.0,0.0,1.0,1.0
44,2.0,0.23,48.0,2.0,0.0,2.0,9999.900391,-2266.86087,-474.0681619,55.12068,1.0,1.0,1.0,0.0
45,2.0,0.27,24.0,6.0,0.0,0.0,9999.900391,-1.989305377,-476.6815427,53.756695,1.0,1.0,1.0,0.0
46,2.0,0.28,24.0,8.0,1.0,4.0,2.574460506,-19841.07227,-562.4374263,103.94458,0.0,0.0,1.0,1.0
47,2.0,0.35,27.0,9.0,1.0,0.0,3.489638805,-20494.10449,-601.9593346,105.81283,0.0,0.0,1.0,1.0
48,2.0,0.38,29.0,5.0,1.0,3.0,9999.900391,-1104.911957,-485.5521747,56.2574,1.0,1.0,1.0,0.0
49,2.0,0.39,48.0,4.0,0.0,5.0,9999.900391,-14240.80469,-513.9590328,78.70732,1.0,0.0,1.0,1.0
50,2.0,0.4,34.0,6.0,0.0,4.0,9999.900391,-18022.5459,-603.9207481,106.301674,1.0,0.0,1.0,1.0
51,2.0,0.43,29.0,9.0,1.0,4.0,9999.900391,-29029.87891,-558.5561384,102.97809,1.0,0.0,1.0,1.0
52,2.0,0.54,45.0,9.0,0.0,2.0,9999.900391,-14640.06055,-603.8572921,105.72513,1.0,0.0,1.0,1.0
53,2.0,0.63,20.0,7.0,1.0,6.0,4.220680714,-11867.47241,-579.9550835,104.040115,0.0,0.0,1.0,1.0
54,2.0,0.65,48.0,7.0,0.0,0.0,3.610284567,-20777.40039,-529.7853549,99.5421,0.0,0.0,1.0,1.0
55,2.0,0.7,21.0,6.0,0.0,0.0,9999.900391,-10669.76074,-617.9593988,107.61062,1.0,1.0,1.0,1.0
56,2.0,0.71,23.0,7.0,1.0,1.0,9999.900391,-14012.48926,-608.2267642,107.05427,1.0,0.0,1.0,1.0
57,2.0,0.85,42.0,7.0,1.0,4.0,9999.900391,-15357.45361,-557.7747803,102.85618,1.0,0.0,1.0,1.0
58,2.0,0.89,22.0,6.0,1.0,0.0,4.052104473,-13181.22803,-656.0370378,109.19439,0.0,0.0,1.0,1.0
59,3.0,0.04,34.0,10.0,1.0,2.0,4.046554089,-22774.05957,-1054.885064,101.84743,0.0,0.0,0.0,1.0
60,3.0,0.07,42.0,1.0,1.0,4.0,9999.900391,-2178.759567,-1014.976761,55.590748,1.0,1.0,0.0,0.0
61,3.0,0.09,43.0,3.0,1.0,0.0,9999.900391,-18055.23633,-1072.362472,104.17759,1.0,0.0,0.0,1.0
62,3.0,0.11,32.0,2.0,0.0,5.0,9999.900391,-2386.860748,-998.0938884,54.0723,1.0,1.0,0.0,0.0
63,3.0,0.11,38.0,0.0,0.0,5.0,9999.900391,-1173.169052,-997.2729506,53.434532,1.0,1.0,0.0,0.0
64,3.0,0.13,31.0,8.0,1.0,3.0,2.803350449,-14938.2373,-1074.196521,103.8444,0.0,0.0,0.0,1.0
65,3.0,0.15,33.0,4.0,1.0,5.0,3.966266632,-15498.50098,-1082.43501,106.300545,0.0,0.0,0.0,1.0
66,3.0,0.23,29.0,9.0,0.0,1.0,9999.900391,-1144.799026,-998.8095994,51.630943,1.0,1.0,0.0,0.0
67,3.0,0.24,47.0,9.0,0.0,4.0,9999.900391,-10486.04102,-1123.151972,109.21469,1.0,1.0,0.0,1.0
68,3.0,0.3,21.0,1.0,1.0,6.0,9999.900391,-0.062479883,-1037.98482,99.20074,1.0,1.0,0.0,1.0
69,3.0,0.3,26.0,10.0,1.0,2.0,2.869531155,-30544.13672,-1064.096586,104.298454,0.0,0.0,0.0,1.0
70,3.0,0.33,48.0,9.0,0.0,5.0,9999.900391,-2255.37825,-1000.678793,51.595783,1.0,1.0,0.0,0.0
71,3.0,0.37,20.0,9.0,0.0,1.0,9999.900391,-7596.982178,-1101.166869,109.156624,1.0,1.0,0.0,1.0
72,3.0,0.39,31.0,7.0,0.0,0.0,9999.900391,-21202.28125,-1043.80403,99.19829,1.0,0.0,0.0,1.0
73,3.0,0.41,20.0,3.0,1.0,5.0,3.404717922,-13664.58789,-1054.01328,102.07918,0.0,0.0,0.0,1.0
74,3.0,0.53,48.0,10.0,1.0,4.0,9999.900391,-18570.78125,-1137.041914,109.55887,1.0,0.0,0.0,1.0
75,3.0,0.67,49.0,0.0,1.0,4.0,9999.900391,-2178.653503,-1015.09441,55.21218,1.0,1.0,0.0,0.0
76,3.0,0.7,28.0,4.0,1.0,4.0,2.912502766,-16588.58838,-1050.896585,100.15615,0.0,0.0,0.0,1.0
77,3.0,0.74,43.0,1.0,0.0,5.0,9999.900391,-1168.82547,-992.9232649,47.22954,1.0,1.0,0.0,0.0
78,3.0,0.75,33.0,9.0,1.0,6.0,9999.900391,-15914.1333,-1094.054549,107.09561,1.0,0.0,0.0,1.0
79,3.0,0.76,43.0,10.0,0.0,6.0,9999.900391,-12800.86816,-1070.841059,104.19897,1.0,0.0,0.0,1.0
80,3.0,0.8,39.0,0.0,0.0,6.0,9999.900391,-1164.353302,-996.6758888,53.61595,1.0,1.0,0.0,0.0
81,3.0,0.82,37.0,5.0,0.0,6.0,9999.900391,-23429.79004,-1058.464634,102.822845,1.0,0.0,0.0,1.0
82,3.0,0.83,37.0,4.0,1.0,4.0,3.001120806,-17367.29395,-1037.384932,97.068474,0.0,0.0,0.0,1.0
83,3.0,0.87,35.0,3.0,1.0,2.0,9999.900391,-25612.37305,-1059.70487,103.45721,1.0,0.0,0.0,1.0
84,3.0,0.93,28.0,10.0,0.0,5.0,4.933796406,-15042.75635,-1125.459411,109.20826,0.0,0.0,0.0,1.0
85,3.0,0.96,28.0,7.0,1.0,2.0,9999.900391,-20417.07715,-1110.850472,109.33611,1.0,0.0,0.0,1.0
86,4.0,0.05,29.0,9.0,0.0,0.0,9999.900391,-10408.35254,-565.0982525,103.92576,1.0,1.0,1.0,1.0
87,4.0,0.05,31.0,5.0,0.0,6.0,9999.900391,-24946.52148,-537.3849486,100.114456,1.0,0.0,1.0,1.0
88,4.0,0.08,47.0,5.0,0.0,1.0,9999.900391,-12643.74268,-522.4763201,97.00342,1.0,0.0,1.0,1.0
89,4.0,0.11,37.0,4.0,0.0,1.0,9999.900391,-16712.26855,-518.4488255,79.61099,1.0,0.0,1.0,1.0
90,4.0,0.14,26.0,10.0,0.0,4.0,3.169355869,-21122.39746,-593.2339848,104.95492,0.0,0.0,1.0,1.0
91,4.0,0.15,32.0,8.0,1.0,2.0,9999.900391,-16976.66943,-597.7871805,105.8031,1.0,0.0,1.0,1.0
92,4.0,0.16,32.0,9.0,1.0,6.0,9999.900391,-20408.00684,-578.7207573,104.52342,1.0,0.0,1.0,1.0
93,4.0,0.22,46.0,4.0,0.0,3.0,9999.900391,-5341.959442,-465.2869194,47.55331,1.0,1.0,1.0,0.0
94,4.0,0.32,43.0,10.0,0.0,5.0,9999.900391,-12689.83057,-663.6986769,109.55774,1.0,0.0,1.0,1.0
95,4.0,0.5,38.0,8.0,0.0,4.0,9999.900391,-14614.27051,-575.3781768,104.62675,1.0,0.0,1.0,1.0
96,4.0,0.55,41.0,10.0,1.0,1.0,9999.900391,-5595.518066,-795.8798635,109.26679,1.0,1.0,0.0,1.0
97,4.0,0.58,28.0,6.0,1.0,5.0,1.932424784,-16729.59717,-659.1177398,109.572235,0.0,0.0,1.0,1.0
98,4.0,0.7,26.0,7.0,0.0,6.0,9999.900391,-7341.475098,-750.7436256,109.220215,1.0,1.0,0.0,1.0
99,4.0,0.7,44.0,1.0,0.0,1.0,9999.900391,-1183.165024,-468.8749519,53.345364,1.0,1.0,1.0,0.0
100,4.0,0.73,37.0,6.0,1.0,1.0,2.391200781,-16920.10449,-595.1582255,105.136475,0.0,0.0,1.0,1.0
101,4.0,0.75,47.0,6.0,1.0,0.0,4.416341305,-22051.56445,-549.7217656,100.16734,0.0,0.0,1.0,1.0
102,4.0,0.77,44.0,1.0,0.0,2.0,9999.900391,-1176.276245,-467.9972858,53.68619,1.0,1.0,1.0,0.0
103,4.0,0.79,43.0,8.0,0.0,3.0,9999.900391,-12719.08398,-660.5249707,109.23004,1.0,0.0,1.0,1.0
104,4.0,0.84,27.0,9.0,0.0,2.0,9999.900391,-78.69903564,-470.7953818,52.34888,1.0,1.0,1.0,0.0
105,4.0,0.85,45.0,5.0,0.0,0.0,9999.900391,-7786.892578,-528.1294046,99.20238,1.0,1.0,1.0,1.0
106,4.0,0.88,38.0,7.0,1.0,6.0,9999.900391,-17330.41699,-545.8168793,100.124214,1.0,0.0,1.0,1.0
107,4.0,0.93,50.0,9.0,0.0,3.0,4.933157921,-16473.17383,-531.40351,99.91853,0.0,0.0,1.0,1.0
108,5.0,0.03,21.0,4.0,1.0,4.0,9999.900391,-0.064356685,-1036.046053,100.10598,1.0,1.0,0.0,1.0
109,5.0,0.03,26.0,5.0,0.0,2.0,9999.900391,-16286.01025,-1051.315292,100.38787,1.0,0.0,0.0,1.0
110,5.0,0.05,30.0,2.0,1.0,4.0,4.667394638,-21193.73926,-1049.344887,100.22095,0.0,0.0,0.0,1.0
111,5.0,0.13,32.0,4.0,0.0,3.0,9999.900391,-14951.64355,-1028.887796,79.41237,1.0,0.0,0.0,1.0
112,5.0,0.18,30.0,5.0,1.0,4.0,2.994636536,-17629.60254,-1052.703389,102.358765,0.0,0.0,0.0,1.0
113,5.0,0.21,40.0,9.0,1.0,5.0,9999.900391,-5475.021545,-1191.632352,109.31996,1.0,1.0,0.0,1.0
114,5.0,0.24,31.0,1.0,0.0,2.0,9999.900391,-2183.536255,-994.7479051,53.831123,1.0,1.0,0.0,0.0
115,5.0,0.28,43.0,3.0,1.0,0.0,9999.900391,-29179.20117,-1028.260339,76.417725,1.0,0.0,0.0,1.0
116,5.0,0.3,42.0,8.0,0.0,6.0,3.07779026,-17257.02637,-1129.021695,109.2441,0.0,0.0,0.0,1.0
117,5.0,0.32,38.0,4.0,1.0,1.0,9999.900391,-16972.56152,-1036.304587,98.20209,1.0,0.0,0.0,1.0
118,5.0,0.53,47.0,9.0,1.0,1.0,2.516328812,-17005.1123,-1111.83613,109.47281,0.0,0.0,0.0,1.0
119,5.0,0.56,42.0,0.0,1.0,6.0,9999.900391,-1105.431694,-1011.677598,54.60338,1.0,1.0,0.0,0.0
120,5.0,0.57,36.0,8.0,0.0,3.0,4.911702633,-22837.39844,-1044.085565,100.109695,0.0,0.0,0.0,1.0
121,5.0,0.67,25.0,4.0,1.0,1.0,2.297978163,-13931.56396,-1191.602327,109.21165,0.0,0.0,0.0,1.0
122,5.0,0.7,45.0,1.0,0.0,4.0,9999.900391,-1234.996964,-994.6640485,50.807537,1.0,1.0,0.0,0.0
123,5.0,0.73,42.0,6.0,1.0,1.0,9999.900391,-21634.48438,-1034.474258,97.499054,1.0,0.0,0.0,1.0
124,5.0,0.78,38.0,7.0,0.0,3.0,9999.900391,-2258.119415,-999.4957435,51.9461,1.0,1.0,0.0,0.0
125,5.0,0.82,24.0,7.0,0.0,6.0,9999.900391,-1.980568767,-1004.998956,53.140224,1.0,1.0,0.0,0.0
126,5.0,0.82,38.0,3.0,0.0,5.0,9999.900391,-14895.43066,-1033.961721,96.78521,1.0,0.0,0.0,1.0
127,5.0,0.85,21.0,4.0,1.0,0.0,9999.900391,-3794.922607,-1137.643907,109.567375,1.0,1.0,0.0,1.0
128,5.0,0.93,20.0,2.0,1.0,2.0,9999.900391,-12710.33252,-1118.995534,109.23472,1.0,0.0,0.0,1.0
129,5.0,0.96,22.0,4.0,0.0,5.0,9999.900391,-1372.905029,-1009.548303,62.138348,1.0,1.0,0.0,0.0
130,6.0,0.1,31.0,0.0,0.0,2.0,9999.900391,-2233.503479,-458.3956425,53.55261,1.0,1.0,1.0,0.0
131,6.0,0.11,30.0,10.0,0.0,0.0,9999.900391,-9085.396484,-873.2070101,107.13332,1.0,1.0,0.0,1.0
132,6.0,0.11,47.0,0.0,1.0,0.0,9999.900391,-2180.191162,-472.2718041,59.389618,1.0,1.0,1.0,0.0
133,6.0,0.13,27.0,9.0,0.0,5.0,2.093336582,-32914.37891,-579.2388783,104.13674,0.0,0.0,1.0,1.0
134,6.0,0.16,25.0,4.0,1.0,3.0,9999.900391,-13900.84766,-569.1513116,104.49155,1.0,0.0,1.0,1.0
135,6.0,0.16,45.0,5.0,0.0,6.0,9999.900391,-14236.00098,-521.5415995,100.10769,1.0,0.0,1.0,1.0
136,6.0,0.2,20.0,8.0,1.0,5.0,3.805790663,-12266.45435,-643.2583102,109.53016,0.0,0.0,1.0,1.0
137,6.0,0.23,40.0,9.0,0.0,2.0,9999.900391,-22222.19824,-565.4533733,104.42242,1.0,0.0,1.0,1.0
138,6.0,0.25,49.0,6.0,1.0,5.0,9999.900391,-17275.03906,-625.4180941,109.28457,1.0,0.0,1.0,1.0
139,6.0,0.34,21.0,3.0,1.0,2.0,9999.900391,-13003.84424,-550.2294891,102.85774,1.0,0.0,1.0,1.0
140,6.0,0.38,36.0,6.0,0.0,6.0,9999.900391,-15895.17676,-648.4847624,109.260124,1.0,0.0,1.0,1.0
141,6.0,0.51,23.0,9.0,1.0,3.0,4.204904079,-17978.57422,-548.8216313,103.47476,0.0,0.0,1.0,1.0
142,6.0,0.52,33.0,5.0,0.0,5.0,9999.900391,-20036.1123,-514.2105429,96.984245,1.0,0.0,1.0,1.0
143,6.0,0.52,37.0,1.0,0.0,4.0,9999.900391,-1227.568863,-456.2118926,53.616077,1.0,1.0,1.0,0.0
144,6.0,0.52,46.0,0.0,0.0,4.0,9999.900391,-1167.169464,-454.7759797,55.177353,1.0,1.0,1.0,0.0
145,6.0,0.54,27.0,5.0,0.0,4.0,9999.900391,-97.9646759,-458.237422,54.222588,1.0,1.0,1.0,0.0
146,6.0,0.7,35.0,9.0,1.0,5.0,4.797045708,-30939.34375,-557.7095271,104.765305,0.0,0.0,1.0,1.0
147,6.0,0.84,37.0,10.0,0.0,1.0,9999.900391,-17594.26465,-517.3320807,100.1126,1.0,0.0,1.0,1.0
148,6.0,0.87,35.0,2.0,0.0,3.0,9999.900391,-5322.36618,-456.1608874,53.14487,1.0,1.0,1.0,0.0
149,7.0,0.17,35.0,2.0,0.0,3.0,9999.900391,-2970.83429,-489.703448,53.576183,1.0,1.0,1.0,0.0
150,7.0,0.19,39.0,0.0,1.0,0.0,9999.900391,-2175.818817,-502.2522212,55.002495,1.0,1.0,1.0,0.0
151,7.0,0.3,31.0,4.0,0.0,2.0,9999.900391,-1234.803329,-483.7126932,54.252357,1.0,1.0,1.0,0.0
152,7.0,0.3,43.0,7.0,1.0,4.0,9999.900391,-18685.29883,-661.1026295,109.20589,1.0,0.0,1.0,1.0
153,7.0,0.3,46.0,4.0,1.0,3.0,9999.900391,-15634.59424,-635.094052,108.85122,1.0,0.0,1.0,1.0
154,7.0,0.31,27.0,4.0,0.0,3.0,9999.900391,-24.81669426,-483.8949467,54.038216,1.0,1.0,1.0,0.0
155,7.0,0.54,43.0,7.0,1.0,6.0,3.059512854,-17726.76758,-587.4391046,104.6343,0.0,0.0,1.0,1.0
156,7.0,0.63,35.0,7.0,1.0,5.0,2.621843815,-82585.30469,-569.5536687,102.31855,0.0,0.0,1.0,1.0
157,7.0,0.65,21.0,0.0,0.0,3.0,9999.900391,-0.033473045,-508.6983762,60.884483,1.0,1.0,1.0,0.0
158,7.0,0.69,45.0,7.0,1.0,4.0,2.603900194,-19842.3291,-679.306515,108.8319,0.0,0.0,1.0,1.0
159,7.0,0.75,40.0,3.0,0.0,0.0,9999.900391,-5360.282928,-482.0110898,53.73369,1.0,1.0,1.0,0.0
160,7.0,0.77,48.0,6.0,0.0,1.0,9999.900391,-16982.3623,-578.902329,103.785904,1.0,0.0,1.0,1.0
161,7.0,0.84,31.0,7.0,1.0,6.0,2.980206013,-17006.43799,-598.0424347,104.29793,0.0,0.0,1.0,1.0
162,7.0,0.87,24.0,6.0,1.0,2.0,3.468494177,-21290.30469,-571.8715552,102.41798,0.0,0.0,1.0,1.0
163,7.0,0.89,49.0,0.0,0.0,3.0,9999.900391,-1169.261261,-480.5379482,55.192856,1.0,1.0,1.0,0.0
164,7.0,0.98,24.0,6.0,1.0,2.0,3.105962753,-18331.83203,-579.8817467,104.0359,0.0,0.0,1.0,1.0
165,8.0,0.18,36.0,2.0,1.0,5.0,9999.900391,-19299.52148,-685.3884191,101.2693,1.0,0.0,1.0,1.0
166,8.0,0.3,24.0,2.0,1.0,5.0,3.230665207,-15981.50342,-669.1672326,100.118416,0.0,0.0,1.0,1.0
167,8.0,0.34,21.0,7.0,1.0,6.0,2.624637365,-13427.73047,-760.4129556,109.57481,0.0,0.0,0.0,1.0
168,8.0,0.45,23.0,1.0,1.0,6.0,9999.900391,-0.730053604,-651.3322673,72.79511,1.0,1.0,1.0,1.0
169,8.0,0.45,31.0,1.0,1.0,5.0,9999.900391,-2176.152222,-631.7275028,55.55757,1.0,1.0,1.0,0.0
170,8.0,0.69,46.0,9.0,1.0,0.0,3.03173852,-25037.44531,-696.4907874,103.8403,0.0,0.0,1.0,1.0
171,8.0,0.79,24.0,5.0,0.0,6.0,9999.900391,-1.981657743,-622.5992426,53.8866,1.0,1.0,1.0,0.0
172,8.0,0.89,35.0,10.0,0.0,1.0,9999.900391,-18446.41406,-796.2967066,109.28207,1.0,0.0,0.0,1.0
173,8.0,0.99,33.0,8.0,0.0,1.0,9999.900391,-18982.99121,-678.2419515,99.9911,1.0,0.0,1.0,1.0
174,8.0,0.99,39.0,0.0,1.0,2.0,9999.900391,-2174.399963,-630.5456655,54.189587,1.0,1.0,1.0,0.0
175,9.0,0.01,23.0,4.0,1.0,4.0,3.006396055,-15451.62646,-570.4759077,104.33942,0.0,0.0,1.0,1.0
176,9.0,0.05,34.0,2.0,0.0,6.0,9999.900391,-5248.606445,-473.574398,52.1319,1.0,1.0,1.0,0.0
177,9.0,0.21,27.0,6.0,0.0,3.0,9999.900391,-1034.874451,-474.9871253,54.521168,1.0,1.0,1.0,0.0
178,9.0,0.28,30.0,7.0,1.0,6.0,9999.900391,-28600.63672,-556.6445758,101.24267,1.0,0.0,1.0,1.0
179,9.0,0.46,28.0,1.0,0.0,2.0,9999.900391,-2176.624344,-474.0321329,52.292458,1.0,1.0,1.0,0.0
180,9.0,0.48,44.0,0.0,0.0,6.0,9999.900391,-1166.953842,-472.5184571,53.379105,1.0,1.0,1.0,0.0
181,9.0,0.53,41.0,9.0,1.0,1.0,9999.900391,-18962.66602,-660.8022845,109.5686,1.0,0.0,1.0,1.0
182,9.0,0.53,42.0,7.0,1.0,6.0,9999.900391,-6030.93457,-677.1214471,109.55507,1.0,1.0,1.0,1.0
183,9.0,0.56,20.0,4.0,0.0,0.0,9999.900391,-16857.03564,-574.10486,104.28665,1.0,0.0,1.0,1.0
184,9.0,0.69,23.0,6.0,0.0,3.0,9999.900391,-61.93585968,-490.1068888,55.20556,1.0,1.0,1.0,0.0
185,9.0,0.74,31.0,3.0,1.0,4.0,9999.900391,-2179.334259,-493.1956367,56.344177,1.0,1.0,1.0,0.0
186,9.0,0.81,24.0,1.0,0.0,0.0,9999.900391,-1.981428266,-483.5742509,52.24416,1.0,1.0,1.0,0.0
187,9.0,0.85,28.0,5.0,0.0,3.0,9999.900391,-1214.436798,-474.3067273,54.034214,1.0,1.0,1.0,0.0
188,9.0,0.94,48.0,0.0,0.0,2.0,9999.900391,-1166.015839,-472.9285802,53.324055,1.0,1.0,1.0,0.0
189,9.0,0.97,50.0,9.0,1.0,6.0,9999.900391,-14967.09717,-593.3634854,105.269844,1.0,0.0,1.0,1.0
190,9.0,0.99,22.0,9.0,0.0,6.0,9999.900391,-9119.513184,-521.1467483,78.81796,1.0,1.0,1.0,1.0
191,10.0,0.05,21.0,3.0,0.0,4.0,9999.900391,-5.811556339,-642.1068708,58.01241,1.0,1.0,1.0,0.0
192,10.0,0.14,39.0,6.0,0.0,0.0,9999.900391,-19370.25391,-677.7109549,100.1183,1.0,0.0,1.0,1.0
193,10.0,0.15,22.0,8.0,1.0,4.0,9999.900391,-13084.70898,-759.1237375,109.03303,1.0,0.0,0.0,1.0
194,10.0,0.18,35.0,7.0,1.0,1.0,1.770658493,-26134.0957,-707.2652185,103.62044,0.0,0.0,0.0,1.0
195,10.0,0.21,47.0,9.0,1.0,3.0,9999.900391,-10861.71973,-739.4493128,106.2081,1.0,1.0,0.0,1.0
196,10.0,0.31,49.0,1.0,1.0,6.0,9999.900391,-2176.825043,-641.9846923,56.277485,1.0,1.0,1.0,0.0
197,10.0,0.36,21.0,7.0,1.0,6.0,9999.900391,-13194.85449,-766.1068838,109.361015,1.0,0.0,0.0,1.0
198,10.0,0.41,50.0,5.0,0.0,2.0,9999.900391,-12881.06836,-650.13476,64.87834,1.0,0.0,1.0,0.0
199,10.0,0.46,29.0,4.0,1.0,4.0,9999.900391,-5207.69899,-646.3295599,59.570545,1.0,1.0,1.0,0.0
