,Target Index,TimeOfDay,MaxSpeed,Traffic Amount,Keep Lane,Weather,Ultrasound,Damage,Distance,Lidar,Label(Ultra),Label(Damage),Label(Distance),Label(Lidar)
50,2.0,0.4,34.0,6.0,0.0,4.0,9999.900391,-2539.48114,-465.6135645,53.503094,1.0,1.0,1.0,0.0
51,2.0,0.43,29.0,9.0,1.0,4.0,1.920039773,-19386.85156,-801.9136491,109.291466,0.0,0.0,0.0,1.0
52,2.0,0.54,45.0,9.0,0.0,2.0,3.326649666,-14062.24902,-623.1858716,109.27959,0.0,0.0,1.0,1.0
53,2.0,0.63,20.0,7.0,1.0,6.0,2.521704435,-12936.63916,-655.2961764,109.271614,0.0,0.0,1.0,1.0
54,2.0,0.65,48.0,7.0,0.0,0.0,9999.900391,-14697.79297,-524.2328777,98.237175,1.0,0.0,1.0,1.0
55,2.0,0.7,21.0,6.0,0.0,0.0,9999.900391,-66.06628418,-491.3634333,61.35383,1.0,1.0,1.0,0.0
56,2.0,0.71,23.0,7.0,1.0,1.0,9999.900391,-6907.230957,-705.8797135,109.24365,1.0,1.0,0.0,1.0
57,2.0,0.85,42.0,7.0,1.0,4.0,9999.900391,-17260.44141,-640.7127948,109.282265,1.0,0.0,1.0,1.0
58,2.0,0.89,22.0,6.0,1.0,0.0,2.937248945,-15570.54297,-660.8037335,109.56143,0.0,0.0,1.0,1.0
59,3.0,0.04,34.0,10.0,1.0,2.0,9999.900391,-17404.36816,-1123.924677,109.30162,1.0,0.0,0.0,1.0
60,3.0,0.07,42.0,1.0,1.0,4.0,9999.900391,-2178.934525,-1014.765844,54.912933,1.0,1.0,0.0,0.0
61,3.0,0.09,43.0,3.0,1.0,0.0,9999.900391,-5643.452881,-1031.847285,80.071175,1.0,1.0,0.0,1.0
62,3.0,0.11,32.0,2.0,0.0,5.0,9999.900391,-1173.540268,-997.3280068,53.24062,1.0,1.0,0.0,0.0
63,3.0,0.11,38.0,0.0,0.0,5.0,9999.900391,-1157.642838,-995.8463784,54.5973,1.0,1.0,0.0,0.0
64,3.0,0.13,31.0,8.0,1.0,3.0,1.154540658,-33374.08398,-1056.833254,101.68382,0.0,0.0,0.0,1.0
65,3.0,0.15,33.0,4.0,1.0,5.0,2.133298635,-17230.33789,-1073.850974,104.16541,0.0,0.0,0.0,1.0
66,3.0,0.23,29.0,9.0,0.0,1.0,9999.900391,-16008.68604,-1028.597139,75.03722,1.0,0.0,0.0,1.0
67,3.0,0.24,47.0,9.0,0.0,4.0,9999.900391,-16552.54297,-1061.570584,104.166916,1.0,0.0,0.0,1.0
68,3.0,0.3,21.0,1.0,1.0,6.0,9999.900391,-0.063815773,-1037.553625,97.820366,1.0,1.0,0.0,1.0
69,3.0,0.3,26.0,10.0,1.0,2.0,9999.900391,-15788.10596,-1094.085727,107.81294,1.0,0.0,0.0,1.0
70,3.0,0.33,48.0,9.0,0.0,5.0,4.558657646,-14539.20605,-1121.052748,109.58407,0.0,0.0,0.0,1.0
71,3.0,0.37,20.0,9.0,0.0,1.0,1.0306288,-20304.23535,-1046.581738,99.65586,0.0,0.0,0.0,1.0
72,3.0,0.39,31.0,7.0,0.0,0.0,9999.900391,-7838.781006,-1047.712486,99.37695,1.0,1.0,0.0,1.0
73,3.0,0.41,20.0,3.0,1.0,5.0,9999.900391,-5.06e-05,-1044.051881,100.13189,1.0,1.0,0.0,1.0
74,3.0,0.53,48.0,10.0,1.0,4.0,4.774586678,-28078.0,-1063.327008,104.23135,0.0,0.0,0.0,1.0
75,3.0,0.67,49.0,0.0,1.0,4.0,9999.900391,-2184.447128,-1014.79581,55.288254,1.0,1.0,0.0,0.0
76,3.0,0.7,28.0,4.0,1.0,4.0,1.968700051,-25289.06934,-1047.288617,100.13705,0.0,0.0,0.0,1.0
77,3.0,0.74,43.0,1.0,0.0,5.0,9999.900391,-2243.183578,-990.9807194,46.12365,1.0,1.0,0.0,0.0
78,3.0,0.75,33.0,9.0,1.0,6.0,9999.900391,-16267.87988,-1086.644341,106.0501,1.0,0.0,0.0,1.0
79,3.0,0.76,43.0,10.0,0.0,6.0,9999.900391,-23243.33301,-1054.499364,101.88629,1.0,0.0,0.0,1.0
80,3.0,0.8,39.0,0.0,0.0,6.0,9999.900391,-5253.29866,-997.3591561,53.471294,1.0,1.0,0.0,0.0
81,3.0,0.82,37.0,5.0,0.0,6.0,4.127021313,-19682.75098,-1062.273544,103.99872,0.0,0.0,0.0,1.0
82,3.0,0.83,37.0,4.0,1.0,4.0,9999.900391,-16539.05127,-1072.863887,104.37382,1.0,0.0,0.0,1.0
83,3.0,0.87,35.0,3.0,1.0,2.0,9999.900391,-5390.103455,-1188.258187,109.52897,1.0,1.0,0.0,1.0
84,3.0,0.93,28.0,10.0,0.0,5.0,9999.900391,-14916.77637,-1123.306041,109.34081,1.0,0.0,0.0,1.0
85,3.0,0.96,28.0,7.0,1.0,2.0,2.08970952,-15319.57617,-1118.955292,109.5733,0.0,0.0,0.0,1.0
86,4.0,0.05,29.0,9.0,0.0,0.0,9999.900391,-13168.4541,-621.1920328,107.39875,1.0,0.0,1.0,1.0
87,4.0,0.05,31.0,5.0,0.0,6.0,9999.900391,-17875.99805,-483.5831875,53.887604,1.0,0.0,1.0,0.0
88,4.0,0.08,47.0,5.0,0.0,1.0,9999.900391,-2298.44165,-464.6780263,47.269733,1.0,1.0,1.0,0.0
89,4.0,0.11,37.0,4.0,0.0,1.0,9999.900391,-18633.47461,-531.6708245,100.118614,1.0,0.0,1.0,1.0
90,4.0,0.14,26.0,10.0,0.0,4.0,9999.900391,-17932.91016,-559.7555204,100.57014,1.0,0.0,1.0,1.0
91,4.0,0.15,32.0,8.0,1.0,2.0,9999.900391,-23009.51758,-556.113508,102.438934,1.0,0.0,1.0,1.0
92,4.0,0.16,32.0,9.0,1.0,6.0,1.91682744,-27443.20508,-571.1952207,104.51331,0.0,0.0,1.0,1.0
93,4.0,0.22,46.0,4.0,0.0,3.0,9999.900391,-9339.441406,-485.7215967,54.858013,1.0,1.0,1.0,0.0
94,4.0,0.32,43.0,10.0,0.0,5.0,9999.900391,-11014.55029,-567.395689,104.19474,1.0,0.0,1.0,1.0
95,4.0,0.5,38.0,8.0,0.0,4.0,9999.900391,-12733.6084,-668.3323998,109.51963,1.0,0.0,1.0,1.0
96,4.0,0.55,41.0,10.0,1.0,1.0,2.379478931,-20941.10352,-642.3746742,109.20531,0.0,0.0,1.0,1.0
97,4.0,0.58,28.0,6.0,1.0,5.0,2.975634575,-18527.81738,-545.8954702,100.10655,0.0,0.0,1.0,1.0
98,4.0,0.7,26.0,7.0,0.0,6.0,9999.900391,-8903.143066,-603.4724934,106.052216,1.0,1.0,1.0,1.0
99,4.0,0.7,44.0,1.0,0.0,1.0,9999.900391,-1172.318909,-468.2198458,53.60791,1.0,1.0,1.0,0.0
100,4.0,0.73,37.0,6.0,1.0,1.0,2.078952074,-14658.23633,-628.4526383,109.21545,0.0,0.0,1.0,1.0
101,4.0,0.75,47.0,6.0,1.0,0.0,1.667895555,-31351.95703,-564.9870285,104.60484,0.0,0.0,1.0,1.0
102,4.0,0.77,44.0,1.0,0.0,2.0,9999.900391,-1177.102417,-468.1758325,53.268234,1.0,1.0,1.0,0.0
103,4.0,0.79,43.0,8.0,0.0,3.0,9999.900391,-1171.07811,-468.9438056,53.228855,1.0,1.0,1.0,0.0
104,4.0,0.84,27.0,9.0,0.0,2.0,1.750155926,-16477.9458,-662.4650184,109.532974,0.0,0.0,1.0,1.0
105,4.0,0.85,45.0,5.0,0.0,0.0,9999.900391,-18721.45703,-666.8895268,109.23783,1.0,0.0,1.0,1.0
106,4.0,0.88,38.0,7.0,1.0,6.0,3.242920637,-32181.73633,-566.0467863,104.74891,0.0,0.0,1.0,1.0
107,4.0,0.93,50.0,9.0,0.0,3.0,9999.900391,-2650.022583,-678.4787188,109.47054,1.0,1.0,1.0,1.0
108,5.0,0.03,21.0,4.0,1.0,4.0,3.770933867,-19585.66797,-1063.43148,104.04932,0.0,0.0,0.0,1.0
109,5.0,0.03,26.0,5.0,0.0,2.0,9999.900391,-3880.073242,-1033.682556,95.17564,1.0,1.0,0.0,1.0
110,5.0,0.05,30.0,2.0,1.0,4.0,4.138516426,-23218.89258,-1051.279667,101.34755,0.0,0.0,0.0,1.0
111,5.0,0.13,32.0,4.0,0.0,3.0,9999.900391,-5271.085083,-996.2715439,55.097763,1.0,1.0,0.0,0.0
112,5.0,0.18,30.0,5.0,1.0,4.0,9999.900391,-2170.319305,-1012.192624,56.184788,1.0,1.0,0.0,0.0
113,5.0,0.21,40.0,9.0,1.0,5.0,9999.900391,-14585.81982,-1132.019907,109.24406,1.0,0.0,0.0,1.0
114,5.0,0.24,31.0,1.0,0.0,2.0,9999.900391,-1228.13002,-994.763478,53.184658,1.0,1.0,0.0,0.0
115,5.0,0.28,43.0,3.0,1.0,0.0,9999.900391,-16599.26807,-1107.908199,109.55376,1.0,0.0,0.0,1.0
116,5.0,0.3,42.0,8.0,0.0,6.0,4.800624847,-19760.02246,-1122.593122,109.55462,0.0,0.0,0.0,1.0
117,5.0,0.32,38.0,4.0,1.0,1.0,2.823872328,-17118.44531,-1075.99881,104.11212,0.0,0.0,0.0,1.0
118,5.0,0.53,47.0,9.0,1.0,1.0,9999.900391,-5731.669495,-1191.635744,109.220505,1.0,1.0,0.0,1.0
119,5.0,0.56,42.0,0.0,1.0,6.0,9999.900391,-2175.520386,-1011.700087,55.097183,1.0,1.0,0.0,0.0
120,5.0,0.57,36.0,8.0,0.0,3.0,9999.900391,-5233.353546,-995.353845,52.233063,1.0,1.0,0.0,0.0
121,5.0,0.67,25.0,4.0,1.0,1.0,9999.900391,-5790.479004,-1025.478936,73.664,1.0,1.0,0.0,1.0
122,5.0,0.7,45.0,1.0,0.0,4.0,9999.900391,-2236.803101,-995.0544945,53.585873,1.0,1.0,0.0,0.0
123,5.0,0.73,42.0,6.0,1.0,1.0,9999.900391,-16428.62061,-1085.128758,106.21049,1.0,0.0,0.0,1.0
124,5.0,0.78,38.0,7.0,0.0,3.0,9999.900391,-2328.774628,-993.6674334,53.66714,1.0,1.0,0.0,0.0
125,5.0,0.82,24.0,7.0,0.0,6.0,9999.900391,-2355.464966,-1041.564391,99.268875,1.0,1.0,0.0,1.0
126,5.0,0.82,38.0,3.0,0.0,5.0,9999.900391,-5348.983307,-994.3917181,53.386368,1.0,1.0,0.0,0.0
127,5.0,0.85,21.0,4.0,1.0,0.0,9999.900391,-13614.25146,-1062.855015,104.63011,1.0,0.0,0.0,1.0
128,5.0,0.93,20.0,2.0,1.0,2.0,3.527045488,-12562.17212,-1075.028069,104.20415,0.0,0.0,0.0,1.0
129,5.0,0.96,22.0,4.0,0.0,5.0,3.645794868,-13674.01953,-1124.883419,109.77324,0.0,0.0,0.0,1.0
130,6.0,0.1,31.0,0.0,0.0,2.0,9999.900391,-2234.737762,-457.6913461,53.967655,1.0,1.0,1.0,0.0
131,6.0,0.11,30.0,10.0,0.0,0.0,9999.900391,-4474.580078,-458.3677625,54.520874,1.0,1.0,1.0,0.0
132,6.0,0.11,47.0,0.0,1.0,0.0,9999.900391,-1105.521324,-475.0565926,55.610943,1.0,1.0,1.0,0.0
133,6.0,0.13,27.0,9.0,0.0,5.0,4.958278179,-13483.36328,-569.5275701,104.32303,0.0,0.0,1.0,1.0
134,6.0,0.16,25.0,4.0,1.0,3.0,2.152430058,-16428.33057,-636.9190879,109.217186,0.0,0.0,1.0,1.0
135,6.0,0.16,45.0,5.0,0.0,6.0,1.750046015,-10595.24463,-544.432503,100.62481,0.0,1.0,1.0,1.0
136,6.0,0.2,20.0,8.0,1.0,5.0,4.451809883,-12659.91089,-662.4232157,109.22679,0.0,0.0,1.0,1.0
137,6.0,0.23,40.0,9.0,0.0,2.0,9999.900391,-18192.40527,-655.319249,109.55623,1.0,0.0,1.0,1.0
138,6.0,0.25,49.0,6.0,1.0,5.0,9999.900391,-16300.39404,-592.9680169,106.29259,1.0,0.0,1.0,1.0
139,6.0,0.34,21.0,3.0,1.0,2.0,3.890569925,-13280.49512,-555.7705023,104.01358,0.0,0.0,1.0,1.0
140,6.0,0.38,36.0,6.0,0.0,6.0,1.37581718,-16439.47656,-505.5511975,94.56291,0.0,0.0,1.0,1.0
141,6.0,0.51,23.0,9.0,1.0,3.0,2.75839901,-14083.70605,-655.601786,109.22337,0.0,0.0,1.0,1.0
142,6.0,0.52,33.0,5.0,0.0,5.0,9999.900391,-2844.916443,-457.2740198,51.872784,1.0,1.0,1.0,0.0
143,6.0,0.52,37.0,1.0,0.0,4.0,9999.900391,-2243.489136,-456.2309247,53.401833,1.0,1.0,1.0,0.0
144,6.0,0.52,46.0,0.0,0.0,4.0,9999.900391,-1184.685318,-456.4289642,53.25159,1.0,1.0,1.0,0.0
145,6.0,0.54,27.0,5.0,0.0,4.0,9999.900391,-30791.36914,-526.6931599,100.112274,1.0,0.0,1.0,1.0
146,6.0,0.7,35.0,9.0,1.0,5.0,2.046266556,-19864.47949,-645.3899394,109.192245,0.0,0.0,1.0,1.0
147,6.0,0.84,37.0,10.0,0.0,1.0,4.017662525,-19652.40234,-559.2814413,103.98138,0.0,0.0,1.0,1.0
148,6.0,0.87,35.0,2.0,0.0,3.0,9999.900391,-2183.93837,-454.571349,54.761536,1.0,1.0,1.0,0.0
149,7.0,0.17,35.0,2.0,0.0,3.0,3.093452215,-16172.30908,-576.6384894,101.27724,0.0,0.0,1.0,1.0
150,7.0,0.19,39.0,0.0,1.0,0.0,9999.900391,-2179.785477,-501.9281214,54.90961,1.0,1.0,1.0,0.0
151,7.0,0.3,31.0,4.0,0.0,2.0,9999.900391,-5469.875183,-481.5636938,53.135593,1.0,1.0,1.0,0.0
152,7.0,0.3,43.0,7.0,1.0,4.0,9999.900391,-15551.56885,-620.4912964,105.61137,1.0,0.0,1.0,1.0
153,7.0,0.3,46.0,4.0,1.0,3.0,4.734523296,-16268.35254,-604.4754986,104.950516,0.0,0.0,1.0,1.0
154,7.0,0.31,27.0,4.0,0.0,3.0,9999.900391,-13760.43994,-522.2441343,69.59907,1.0,0.0,1.0,1.0
155,7.0,0.54,43.0,7.0,1.0,6.0,4.543937683,-5616.5354,-791.1500549,109.5349,0.0,1.0,0.0,1.0
156,7.0,0.63,35.0,7.0,1.0,5.0,2.023503304,-24914.53125,-564.5759183,100.23012,0.0,0.0,1.0,1.0
157,7.0,0.65,21.0,0.0,0.0,3.0,9999.900391,-0.030336333,-508.2295095,61.39904,1.0,1.0,1.0,0.0
158,7.0,0.69,45.0,7.0,1.0,4.0,3.143685818,-18036.42578,-542.0552133,99.184784,0.0,0.0,1.0,1.0
159,7.0,0.75,40.0,3.0,0.0,0.0,9999.900391,-17506.5498,-498.931714,55.265377,1.0,0.0,1.0,0.0
160,7.0,0.77,48.0,6.0,0.0,1.0,9999.900391,-19934.1543,-594.6283468,103.9064,1.0,0.0,1.0,1.0
161,7.0,0.84,31.0,7.0,1.0,6.0,9999.900391,-42958.99609,-576.6209759,103.95436,1.0,0.0,1.0,1.0
162,7.0,0.87,24.0,6.0,1.0,2.0,9999.900391,-15688.75977,-613.754239,105.98482,1.0,0.0,1.0,1.0
163,7.0,0.89,49.0,0.0,0.0,3.0,9999.900391,-2243.271179,-481.4796486,53.37681,1.0,1.0,1.0,0.0
164,7.0,0.98,24.0,6.0,1.0,2.0,9999.900391,-15927.80811,-599.2851742,104.039345,1.0,0.0,1.0,1.0
165,8.0,0.18,36.0,2.0,1.0,5.0,9999.900391,-18033.0166,-658.8847217,95.713974,1.0,0.0,1.0,1.0
166,8.0,0.3,24.0,2.0,1.0,5.0,3.370508671,-15105.11182,-711.0517353,103.979935,0.0,0.0,0.0,1.0
167,8.0,0.34,21.0,7.0,1.0,6.0,4.87212801,-12408.46289,-785.9234653,109.439804,0.0,0.0,0.0,1.0
168,8.0,0.45,23.0,1.0,1.0,6.0,9999.900391,-0.75639081,-649.0965992,70.82072,1.0,1.0,1.0,1.0
169,8.0,0.45,31.0,1.0,1.0,5.0,9999.900391,-2174.944,-632.9855989,56.74006,1.0,1.0,1.0,0.0
170,8.0,0.69,46.0,9.0,1.0,0.0,2.865168571,-21762.83594,-701.989988,104.50308,0.0,0.0,0.0,1.0
171,8.0,0.79,24.0,5.0,0.0,6.0,9999.900391,-13395.38867,-704.9832619,104.026215,1.0,0.0,0.0,1.0
172,8.0,0.89,35.0,10.0,0.0,1.0,9999.900391,-12582.75488,-707.9162154,104.11464,1.0,0.0,0.0,1.0
173,8.0,0.99,33.0,8.0,0.0,1.0,9999.900391,-18614.54688,-746.6073386,108.05221,1.0,0.0,0.0,1.0
174,8.0,0.99,39.0,0.0,1.0,2.0,9999.900391,-2169.108963,-632.0824857,56.047955,1.0,1.0,1.0,0.0
175,9.0,0.01,23.0,4.0,1.0,4.0,9999.900391,-15567.14453,-561.0469908,102.59807,1.0,0.0,1.0,1.0
176,9.0,0.05,34.0,2.0,0.0,6.0,9999.900391,-1177.494476,-472.8713287,53.688385,1.0,1.0,1.0,0.0
177,9.0,0.21,27.0,6.0,0.0,3.0,9999.900391,-13449.24023,-539.513014,100.1141,1.0,0.0,1.0,1.0
178,9.0,0.28,30.0,7.0,1.0,6.0,1.99445498,-27463.27148,-568.2471539,103.59344,0.0,0.0,1.0,1.0
179,9.0,0.46,28.0,1.0,0.0,2.0,9999.900391,-2177.535553,-473.9651213,53.935482,1.0,1.0,1.0,0.0
180,9.0,0.48,44.0,0.0,0.0,6.0,9999.900391,-1239.338791,-472.8273726,51.89089,1.0,1.0,1.0,0.0
181,9.0,0.53,41.0,9.0,1.0,1.0,9999.900391,-29953.01953,-591.588689,104.19367,1.0,0.0,1.0,1.0
182,9.0,0.53,42.0,7.0,1.0,6.0,9999.900391,-15101.375,-639.9329176,109.536964,1.0,0.0,1.0,1.0
183,9.0,0.56,20.0,4.0,0.0,0.0,9999.900391,-30.65764618,-508.1102209,68.631325,1.0,1.0,1.0,1.0
184,9.0,0.69,23.0,6.0,0.0,3.0,9999.900391,-1.072915554,-488.2960422,54.01848,1.0,1.0,1.0,0.0
185,9.0,0.74,31.0,3.0,1.0,4.0,9999.900391,-21873.58789,-542.1121899,100.11425,1.0,0.0,1.0,1.0
186,9.0,0.81,24.0,1.0,0.0,0.0,9999.900391,-1.977021456,-484.2904643,53.127132,1.0,1.0,1.0,0.0
187,9.0,0.85,28.0,5.0,0.0,3.0,9999.900391,-2159.562637,-474.9215766,52.557125,1.0,1.0,1.0,0.0
188,9.0,0.94,48.0,0.0,0.0,2.0,9999.900391,-1173.215179,-471.9842988,53.87028,1.0,1.0,1.0,0.0
189,9.0,0.97,50.0,9.0,1.0,6.0,1.978014112,-16410.14502,-628.1988527,108.91391,0.0,0.0,1.0,1.0
190,9.0,0.99,22.0,9.0,0.0,6.0,9999.900391,-57.76877975,-493.1955973,57.65817,1.0,1.0,1.0,0.0
191,10.0,0.05,21.0,3.0,0.0,4.0,9999.900391,-2.323307991,-640.3059346,57.93084,1.0,1.0,1.0,0.0
192,10.0,0.14,39.0,6.0,0.0,0.0,9999.900391,-15265.25879,-748.2147328,105.936935,1.0,0.0,0.0,1.0
193,10.0,0.15,22.0,8.0,1.0,4.0,9999.900391,-15315.51221,-759.3588666,109.05256,1.0,0.0,0.0,1.0
194,10.0,0.18,35.0,7.0,1.0,1.0,2.378583431,-15238.60352,-715.3586096,103.95191,0.0,0.0,0.0,1.0
195,10.0,0.21,47.0,9.0,1.0,3.0,9999.900391,-14891.20313,-768.4482937,109.35505,1.0,0.0,0.0,1.0
196,10.0,0.31,49.0,1.0,1.0,6.0,9999.900391,-2171.164642,-641.5814938,55.051563,1.0,1.0,1.0,0.0
197,10.0,0.36,21.0,7.0,1.0,6.0,9999.900391,-14465.83008,-809.9748203,109.235756,1.0,0.0,0.0,1.0
198,10.0,0.41,50.0,5.0,0.0,2.0,9999.900391,-17920.42773,-669.3143528,94.6864,1.0,0.0,1.0,1.0
199,10.0,0.46,29.0,4.0,1.0,4.0,9999.900391,-24802.80176,-699.2669864,102.04994,1.0,0.0,1.0,1.0
